degradeReadReplicas, filename /tmp262144replicas.dat, loop 1000
/tmp262144replicas.dat is a ReplicasFile!
starting benchmark...
Loop 622 (us) 48.312
Loop 623 (us) 48.602
Loop 624 (us) 48.677
Loop 625 (us) 48.823
Loop 626 (us) 48.734
Loop 627 (us) 48.604
Loop 628 (us) 48.919
Loop 629 (us) 48.59
Loop 630 (us) 48.701
Loop 631 (us) 49.081
Loop 632 (us) 49.167
Loop 633 (us) 48.609
Loop 634 (us) 48.65
Loop 635 (us) 49.335
Loop 636 (us) 48.713
Loop 637 (us) 48.244
Loop 638 (us) 48.883
Loop 639 (us) 49.966
Loop 640 (us) 49.473
Loop 641 (us) 48.852
Loop 642 (us) 48.725
Loop 643 (us) 48.717
Loop 644 (us) 49.076
Loop 645 (us) 49.264
Loop 646 (us) 48.872
Loop 647 (us) 50.658
Loop 648 (us) 55.608
Loop 649 (us) 55.059
Loop 650 (us) 55.489
Loop 651 (us) 55.018
Loop 652 (us) 54.289
Loop 653 (us) 53.75
Loop 654 (us) 54.6
Loop 655 (us) 53.918
Loop 656 (us) 53.636
Loop 657 (us) 53.857
Loop 658 (us) 69.464
Loop 659 (us) 55.684
Loop 660 (us) 49.313
Loop 661 (us) 48.821
Loop 662 (us) 48.879
Loop 663 (us) 48.994
Loop 664 (us) 48.766
Loop 665 (us) 48.82
Loop 666 (us) 48.826
Loop 667 (us) 48.505
Loop 668 (us) 48.584
Loop 669 (us) 48.528
Loop 670 (us) 48.685
Loop 671 (us) 48.797
Loop 672 (us) 48.544
Loop 673 (us) 49.42
Loop 674 (us) 49.167
Loop 675 (us) 48.482
Loop 676 (us) 48.584
Loop 677 (us) 48.646
Loop 678 (us) 48.717
Loop 679 (us) 47.966
Loop 680 (us) 49.124
Loop 681 (us) 48.619
Loop 682 (us) 48.177
Loop 683 (us) 48.554
Loop 684 (us) 48.624
Loop 685 (us) 48.9
Loop 686 (us) 48.336
Loop 687 (us) 48.711
Loop 688 (us) 48.907
Loop 689 (us) 48.899
Loop 690 (us) 48.269
Loop 691 (us) 49.045
Loop 692 (us) 48.673
Loop 693 (us) 48.325
Loop 694 (us) 48.851
Loop 695 (us) 48.639
Loop 696 (us) 48.694
