No,Size,Type,IsDegradeRead,replicas,nativeec,hydra,microec,NativeecTimes,HydraTimes,MicroecTimes,,,
10602,82493440,GET,FALSE,12640.957,12669.124,12681.441,12644.546,1,1,1,,0.001939992,0.00290937
10791,82493440,GET,FALSE,12642.241,12656.705,12658.823,12641.911,1,1,1,,0.001168867,0.001335985
9609,82493440,GET,TRUE,12640.96,28032.816,23495.624,17336.159,2.22,1.86,1.37,,0.381576257,0.26215371
9110,82493440,GET,FALSE,12646.289,12673.74,12662.385,12641.776,1,1,1,,0.002522065,0.001627576
8341,82493440,GET,FALSE,12644.703,12647.703,12649.227,12640.264,1,1,1,,0.00058817,0.000708581
8590,82493440,GET,TRUE,12641.146,28032.239,23456.852,17191.63,2.22,1.86,1.36,,0.386719341,0.267095602
10172,82493440,GET,FALSE,12643.081,12667.006,12663.648,12641.547,1,1,1,,0.002009867,0.001745232
4588,82493440,PUT,FALSE,42771.923,44694.124,31443.183,25203.703,1.04,0.74,0.59,,0.436084641,0.198436653
4757,82493440,PUT,FALSE,42681.208,45242.48,31081.171,25624.457,1.06,0.73,0.6,,0.433619532,0.175563334
9002,82493440,GET,FALSE,12644.943,12642.355,12670.373,12642.402,1,1,1,,-3.71766E-06,0.002207591
7228,82493440,PUT,FALSE,42984.038,47608.379,31401.186,25668.638,1.11,0.73,0.6,,0.460837808,0.182558328
8462,82493440,PUT,FALSE,42811.968,41711.017,24138.944,26831.177,0.97,0.56,0.63,,0.356736447,-0.111530687
10073,82493440,GET,FALSE,12641.402,12657.497,12644.161,12642.399,1,1,1,,0.001192811,0.000139353
8369,82493440,GET,FALSE,12644.914,12643.311,12655.937,12641.083,1,1,1,,0.00017622,0.001173678
10470,82493440,GET,FALSE,12644.422,12647.245,12652.292,12641.731,1,1,1,,0.000435984,0.00083471
9384,82493440,GET,FALSE,12643.402,12673.664,12652.505,12641.098,1,1,1,,0.002569581,0.000901561
8826,82493440,GET,TRUE,12672.109,30018.382,38187.914,17420.741,2.37,3.01,1.37,,0.419664224,0.543815329
9911,82493440,GET,TRUE,12645.512,28244.401,23136.699,16917.382,2.23,1.83,1.34,,0.401035908,0.268807447
9362,82493440,GET,FALSE,12643.233,12662.785,12668.29,12645.517,1,1,1,,0.001363681,0.001797638
8234,82493440,GET,TRUE,12644.34,27560.002,26967.626,17355.636,2.18,2.13,1.37,,0.370259988,0.356426999
8594,82493440,GET,FALSE,12643.703,12661.828,12654.398,12643.569,1,1,1,,0.001442051,0.00085575
7496,82509824,GET,TRUE,12644.781,27023.718,22916.387,16055.214,2.14,1.81,1.27,,0.405884342,0.299400294
10276,82509824,GET,TRUE,12645.086,27749.231,22676.697,17650.788,2.19,1.79,1.4,,0.363917941,0.221633203
9107,82509824,GET,FALSE,12645.481,12651.705,12649.463,12649.401,1,1,1,,0.00018211,4.90139E-06
9118,82509824,PUT,FALSE,42666.947,47528.524,22053.439,26655.314,1.11,0.52,0.62,,0.439172275,-0.208669269
10490,82509824,GET,TRUE,12645.531,23427.963,23480.252,17928.473,1.85,1.86,1.42,,0.234740425,0.236444609
8930,82509824,GET,FALSE,12647.595,12668.53,12652.364,12645.079,1,1,1,,0.001851122,0.000575782
5392,82509824,GET,FALSE,12644.076,12674.8,12646.192,12644.678,1,1,1,,0.002376527,0.00011972
10268,82509824,GET,FALSE,12645.347,12679.373,12656.956,12645.065,1,1,1,,0.002705812,0.000939483
4027,82509824,PUT,FALSE,42671.481,47434.706,30908.649,31879.939,1.11,0.72,0.75,,0.327919541,-0.031424538
10827,82509824,PUT,FALSE,42731.35,44341.324,41008.336,24665.949,1.04,0.96,0.58,,0.443725474,0.39851378
7410,82509824,GET,FALSE,12738.56,12678.918,12655.92,12644.487,1,0.99,0.99,,0.00271561,0.000903372
10068,82509824,GET,TRUE,12644.837,28002.057,23426.069,15181.621,2.21,1.85,1.2,,0.457839079,0.351934761
10246,82509824,GET,FALSE,12644.144,12691.154,12652.041,12669.478,1,1,1,,0.001707961,-0.001378197
6764,82509824,PUT,FALSE,42989.897,43073.26,30736.343,26421.388,1,0.71,0.61,,0.386594189,0.14038609
8457,82509824,GET,TRUE,12646.824,27490.281,22756.435,17226.056,2.17,1.8,1.36,,0.373376503,0.243024841
8916,82509824,GET,TRUE,12643.624,27706.14,23172.015,15251.793,2.19,1.83,1.21,,0.449515775,0.341801177
9003,82509824,GET,FALSE,12645.115,12675.425,12649.515,12645.581,1,1,1,,0.002354477,0.000311
9137,82509824,GET,TRUE,12643.705,30340.141,22805.06,17733.147,2.4,1.8,1.4,,0.415521932,0.222402967
9722,82509824,GET,FALSE,12646.355,12648.007,12674.749,12644.78,1,1,1,,0.000255139,0.002364465
3723,82509824,PUT,FALSE,42656.879,47355.401,30549.966,24386.01,1.11,0.72,0.57,,0.485042688,0.201766378
10435,82509824,GET,TRUE,12647.558,28114.262,23483.18,16844.472,2.22,1.86,1.33,,0.40085669,0.282700554
8305,82509824,GET,FALSE,12647.371,12665.048,12659.509,12649.671,1,1,1,,0.001214129,0.000777123
8792,82509824,PUT,FALSE,42715.964,48053.445,25242.4,27161.969,1.12,0.59,0.64,,0.434755011,-0.076045424
9415,82509824,GET,TRUE,12644.304,28281.658,23275.708,17353.656,2.24,1.84,1.37,,0.386398916,0.254430585
10372,82509824,PUT,FALSE,42636.473,47855.404,116180.487,26751.031,1.12,2.72,0.63,,0.441002922,0.769745921
10079,82509824,PUT,FALSE,42659.427,45695.242,35134.516,21414.116,1.07,0.82,0.5,,0.53137099,0.390510574
8251,82509824,GET,TRUE,13051.364,30732.119,25468.373,13253.462,2.35,1.95,1.02,,0.568742331,0.479610967
9537,82509824,GET,TRUE,12644.346,30288.499,23481.948,16083.037,2.4,1.86,1.27,,0.469005149,0.315089319
9859,82509824,GET,FALSE,12645.799,12680.177,12653.012,12645.082,1,1,1,,0.002767706,0.000626728
10022,82509824,GET,TRUE,12644.462,30599.183,23493.538,18218.833,2.42,1.86,1.44,,0.404597404,0.224517269
10292,82657280,GET,FALSE,12668.725,12691.495,12670.676,12665.903,1,1,1,,0.002016469,0.000376697
2678,83017728,GET,TRUE,12761.801,29336.319,22928.645,17292.513,2.3,1.8,1.36,,0.410542509,0.245811822
1409,83017728,PUT,FALSE,40693.209,47353.593,45273.335,26834.324,1.16,1.11,0.66,,0.433320213,0.407281924
527,83017728,GET,FALSE,13323.673,12761.545,12811.397,12723.292,0.96,0.96,0.95,,0.002997521,0.00687708
6109,83181568,GET,TRUE,12750.156,23889.986,23582.025,16495.321,1.87,1.85,1.29,,0.309529901,0.300512954
5971,83214336,GET,FALSE,12751.531,12755.477,12760.53,12752.756,1,1,1,,0.00021332,0.000609222
1850,83247104,GET,TRUE,18117.583,28995.994,23135.197,17594.874,1.6,1.28,0.97,,0.393196384,0.239475938
4297,83247104,GET,FALSE,13131.973,12777.18,12758.635,12757.3,0.97,0.97,0.97,,0.001555899,0.000104635
10248,83492864,GET,FALSE,12795.136,12811.992,12819.144,12809.348,1,1,1,,0.000206369,0.00076417
6027,83525632,GET,TRUE,12808.961,28202.881,23858.188,15795.842,2.2,1.86,1.23,,0.439920978,0.337927843
8345,83574784,GET,FALSE,12809.338,12835.818,12817.578,12810.727,1,1,1,,0.001954764,0.0005345
7309,83574784,GET,TRUE,12819.003,28240.146,23974.251,14914.046,2.2,1.87,1.16,,0.471884954,0.377913996
10171,83689472,GET,FALSE,12823.618,12858.73,12834.535,12825.352,1,1,1,,0.002595746,0.000715491
5912,83886080,GET,FALSE,12855.942,12873.594,12871.628,12856.856,1,1,1,,0.001300181,0.00114764
4011,83886080,GET,TRUE,12855.724,30640.31,23393.53,16113.573,2.38,1.82,1.25,,0.474105419,0.311195318
4295,83886080,GET,TRUE,12853.511,27034.861,23878.989,14940.518,2.1,1.86,1.16,,0.44736102,0.374323678
4866,83886080,GET,FALSE,12997.343,12857.01,12857.453,12853.33,0.99,0.99,0.99,,0.000286225,0.00032067
10424,83918848,GET,FALSE,12865.428,12880.817,12880.763,12861.558,1,1,1,,0.001495169,0.001490983
9673,83918848,GET,FALSE,12858.817,12862.372,12872.884,12859.543,1,1,1,,0.000219944,0.001036365
7636,83918848,GET,FALSE,12861.856,12863.855,12874.861,12858.877,1,1,1,,0.000386976,0.001241489
10938,83935232,GET,TRUE,12861.568,30862.962,23942.246,15380.7,2.4,1.86,1.2,,0.50164537,0.357591598
10009,83935232,GET,TRUE,12862.374,30767.432,24228.489,16700.93,2.39,1.88,1.3,,0.457188042,0.310690403
9941,83935232,GET,TRUE,12881.483,28171.184,26156.413,28310.092,2.19,2.03,2.2,,-0.004930854,-0.082338469
9420,83935232,GET,TRUE,12861.496,30648.671,23966.378,16582.889,2.38,1.86,1.29,,0.458936115,0.308076965
10162,84213760,GET,FALSE,12904.081,12911.125,12930.221,12904.946,1,1,1,,0.00047858,0.001954723
9380,84246528,GET,TRUE,12912.146,28078.225,23578.912,18180.729,2.17,1.83,1.41,,0.352497211,0.22894114
10953,84246528,GET,FALSE,12910.218,12937.561,12944.738,12910.551,1,1,1,,0.00208772,0.002640996
9467,84246528,GET,FALSE,12929.831,12914.769,12934.409,12912.024,1,1,1,,0.000212547,0.001730655
8735,84295680,GET,FALSE,12918.685,12956.193,12937.485,12921.2,1,1,1,,0.002700871,0.001258745
8432,84459520,GET,FALSE,12942.397,12961.622,12947.646,12944.137,1,1,1,,0.001348982,0.000271015
2351,84459520,GET,FALSE,12956.647,12985.12,12969.535,12953.967,1,1,1,,0.002399131,0.001200351
8375,84525056,GET,FALSE,12955.638,12958.654,12964.343,12953.452,1,1,1,,0.000401431,0.000840073
10768,84803584,GET,FALSE,13012.636,13020.28,13008.57,12994.537,1,1,1,,0.001977146,0.00107875
7444,85966848,GET,TRUE,13184.47,31330.541,23841.286,16639.923,2.38,1.81,1.26,,0.468891297,0.302054302
601,86065152,GET,FALSE,13204.191,13210.552,13194.001,13188.88,1,1,1,,0.001640507,0.000388131
2742,86900736,GET,FALSE,13316.414,13325.953,13318.144,13323.364,1,1,1,,0.000194283,-0.000391947
1979,86900736,GET,TRUE,13316.183,30494.59,24659.033,25958.79,2.29,1.85,1.95,,0.148741137,-0.052709163
2729,86900736,GET,FALSE,13314.816,13365.206,13317.607,13317.37,1,1,1,,0.003579144,1.7796E-05
2062,86900736,GET,FALSE,13316.466,13334.147,13317.726,13315.168,1,1,1,,0.001423338,0.000192075
436,86900736,GET,FALSE,13316.026,13356.49,13322.149,13316.067,1,1,1,,0.003026469,0.000456533
2319,86900736,GET,FALSE,13316.274,13339.773,13318.423,13317.452,1,1,1,,0.001673267,7.29065E-05
2573,86900736,GET,FALSE,13323.993,13326.872,13328.943,13318.465,1,1,1,,0.000630831,0.000786109
977,86900736,GET,TRUE,13316.278,30503.953,24345.887,18437.177,2.29,1.83,1.38,,0.39558073,0.242698489
2225,86900736,GET,FALSE,13317.135,13322.305,13317.061,13335.558,1,1,1,,-0.000994798,-0.00138897
63,86900736,GET,TRUE,13318.695,28679.717,23863.4,18609.744,2.15,1.79,1.4,,0.351118283,0.220155384
1522,86900736,GET,TRUE,13324.998,30760.828,26256.198,18385.824,2.31,1.97,1.38,,0.402297493,0.299752995
1620,86900736,GET,FALSE,14366.005,13339.033,13365.894,13317.007,0.93,0.93,0.93,,0.001651244,0.003657593
1944,86900736,GET,FALSE,13316.704,13343.093,13330.925,13315.709,1,1,1,,0.002052298,0.001141406
1076,86900736,GET,TRUE,13334.081,30170.895,28265.811,18010.25,2.26,2.12,1.35,,0.403058809,0.362825641
1679,86900736,GET,FALSE,13315.818,13328.243,13326.434,13315.585,1,1,1,,0.000949713,0.000814096
2507,86900736,GET,TRUE,13325.3,30379.301,24569.105,16135.16,2.28,1.84,1.21,,0.468876522,0.343274409
3025,86900736,GET,TRUE,13330.855,30683.187,24678.161,18387.141,2.3,1.85,1.38,,0.400742139,0.254922561
1926,86900736,GET,FALSE,13315.877,13340.379,13317.407,13317.037,1,1,1,,0.001749725,2.77832E-05
2082,86900736,GET,FALSE,13323.045,13340.647,13318.643,13316.609,1,1,1,,0.001801862,0.000152718
1530,86900736,GET,FALSE,13316.324,13323.292,13325.735,13316.234,1,1,1,,0.000529749,0.000712981
1829,86900736,GET,FALSE,13315.215,13325.847,13324.327,13316.086,1,1,1,,0.000732486,0.000618493
2310,86900736,GET,FALSE,13324.461,13330.939,13319.082,13332.014,1,1,1,,-8.06395E-05,-0.000970938
1906,86900736,GET,FALSE,13324.706,13319.424,13323.968,13317.728,1,1,1,,0.000127333,0.000468329
2949,86900736,GET,TRUE,13332.225,30205.782,24226.082,16059.981,2.27,1.82,1.2,,0.468314345,0.337078897
1493,87965696,GET,FALSE,13498.977,13534.881,13491.702,13478.952,1,1,1,,0.004132212,0.000945025
2026,87965696,PUT,FALSE,43027.409,51198.498,31358.669,28060.512,1.19,0.73,0.65,,0.451927047,0.105175287
240,88768512,GET,TRUE,13621.006,31014.348,41281.045,19257.937,2.28,3.03,1.41,,0.379063619,0.533492018
2581,88801280,GET,FALSE,13623.979,13609.884,13614.07,13607.13,1,1,1,,0.000202353,0.000509767
9180,89014272,GET,FALSE,13639.53,13646.391,13643.377,13639.582,1,1,1,,0.00049896,0.000278157
1951,89079808,GET,TRUE,13666.268,31376.881,25006.547,16407.618,2.3,1.83,1.2,,0.477079382,0.343867108
4491,89161728,GET,FALSE,13662.847,13675.151,13685.108,13661.806,1,1,1,,0.000975858,0.001702727
5300,89161728,GET,FALSE,13676.744,13689.759,13672.057,13682.961,1,1,1,,0.000496576,-0.000797539
7686,89161728,GET,FALSE,13679.359,13693.4,13665.093,13663.115,1,1,1,,0.002211649,0.000144748
4767,89161728,GET,FALSE,13663.037,13666.053,13694.405,13662.201,1,1,1,,0.000281866,0.002351617
6388,89702400,GET,TRUE,14355.47,29591.662,26037.042,15520.719,2.06,1.81,1.08,,0.47550364,0.40389853
3455,89997312,GET,FALSE,13802.31,13798.14,13796.515,13792.05,1,1,1,,0.000441364,0.000323632
10951,90095616,GET,FALSE,13822.288,13844.904,13828.634,13843.358,1,1,1,,0.000111666,-0.001064747
4257,90456064,GET,TRUE,13859.892,32914.521,25019.162,17073.643,2.37,1.81,1.23,,0.481273235,0.317577343
3427,90734592,GET,TRUE,13902.852,32572.298,26411.571,17821.65,2.34,1.9,1.28,,0.452858684,0.325233247
5666,91308032,GET,FALSE,14010.504,14020.506,13996.345,13990.805,1,1,1,,0.002118397,0.000395818
7992,91488256,GET,FALSE,14018.46,14043.817,14029.92,14017.485,1,1,1,,0.001874989,0.00088632
5011,91488256,GET,FALSE,14018.379,14036.178,14023.51,14018.133,1,1,1,,0.001285606,0.000383428
5344,91488256,GET,FALSE,14035.938,14057.128,14034.579,14023.36,1,1,1,,0.002402198,0.000799383
3206,91488256,GET,FALSE,14038.058,14065.907,14026.965,14035.963,1,1,1,,0.002128835,-0.000641479
4083,91488256,GET,FALSE,14039.615,14048.484,14025.187,14018.387,1,1,1,,0.002142366,0.000484842
3050,91504640,GET,TRUE,14037.717,32978.087,25426.498,19018.86,2.35,1.81,1.35,,0.423287955,0.252006312
8628,92979200,GET,TRUE,14265.397,30735.002,26572.049,31258.237,2.15,1.86,2.19,,-0.017024076,-0.176357796
9162,92979200,GET,FALSE,14265.331,14260.151,14250.456,14247.374,1,1,1,,0.000895993,0.000216274
8570,92979200,GET,TRUE,14264.917,30565.722,28526.019,17508.516,2.14,2,1.23,,0.427184609,0.386226448
9846,93470720,GET,FALSE,14328.189,14330.27,14331.597,14324.017,1,1,1,,0.000436349,0.000528901
4470,94158848,GET,TRUE,14428.244,31281.662,26776.217,26712.858,2.17,1.86,1.85,,0.146053749,0.002366242
2409,94404608,GET,FALSE,14466.87,14492.793,34130.418,14466.461,1,2.36,1,,0.001816903,0.576141699
5539,94814208,GET,TRUE,14528.156,32061.144,27548.804,17026.173,2.21,1.9,1.17,,0.468946804,0.381963261
10557,94830592,GET,TRUE,14531.501,40105.017,27104.065,17003.153,2.76,1.87,1.17,,0.576034265,0.372671479
760,95682560,GET,TRUE,14661.498,33626.116,27668.211,17025.361,2.29,1.89,1.16,,0.493686366,0.384659854
9987,95813632,GET,TRUE,14682.295,32865.554,27409.795,20174.766,2.24,1.87,1.37,,0.386142525,0.263957793
9401,95813632,GET,TRUE,14683.026,32407.295,27349.606,26626.399,2.21,1.86,1.81,,0.178382552,0.02644305
8247,95813632,GET,TRUE,14683.452,35247.962,31293.181,17151.249,2.4,2.13,1.17,,0.513411612,0.451917368
4962,95830016,GET,TRUE,14683.788,32473.984,27479.277,18400.141,2.21,1.87,1.25,,0.433388247,0.330399377
4031,95961088,GET,TRUE,14716.352,30520.467,31913.065,22394.206,2.07,2.17,1.52,,0.266256116,0.298274672
6131,95977472,GET,TRUE,14707.589,35081.004,30272.085,17483.472,2.39,2.06,1.19,,0.501625666,0.422455639
10184,96403456,GET,FALSE,14787.779,14795.873,14793.499,14773.09,1,1,1,,0.001539821,0.001379592
4870,96403456,GET,FALSE,14787.389,14806.255,14781.407,14773.403,1,1,1,,0.002218792,0.000541491
4743,96403456,GET,TRUE,15165.721,32910.296,28029.03,18543.666,2.17,1.85,1.22,,0.43653907,0.338412139
8666,96550912,GET,TRUE,14795.431,35519.906,26349.079,15330.576,2.4,1.78,1.04,,0.568394804,0.418174123
6714,97435648,GET,FALSE,14930.236,14944.146,14930.809,14929.065,1,1,1,,0.001009158,0.000116805
3313,97435648,GET,FALSE,14929.824,14968.038,14933.396,14932.678,1,1,1,,0.002362367,4.80802E-05
10420,97484800,GET,TRUE,14956.331,32847.337,27139.281,20797.994,2.2,1.81,1.39,,0.366828611,0.233657148
5048,97714176,GET,FALSE,14971.975,14993.477,14980.154,14973.276,1,1,1,,0.001347319,0.000459141
9793,98025472,GET,TRUE,15021.991,35979.546,27968.34,18048.731,2.4,1.86,1.2,,0.498361347,0.354672784
4933,98156544,GET,FALSE,15039.666,15080.091,15041.786,15041.186,1,1,1,,0.002579892,3.98889E-05
5718,98156544,GET,FALSE,15039.445,15055.794,15061.386,15041.455,1,1,1,,0.000952391,0.001323318
10221,98828288,GET,TRUE,15158.37,34659.737,27596.895,18233.738,2.29,1.82,1.2,,0.473921628,0.339282988
9775,98828288,GET,TRUE,15144.103,31594.543,27484.868,18239.514,2.09,1.81,1.2,,0.422700496,0.336379785
10955,99467264,GET,TRUE,15240.172,34019.08,29202.658,18182.295,2.23,1.92,1.19,,0.465526552,0.37737534
9060,99598336,GET,TRUE,15277.604,36655.052,27892.241,20755.915,2.4,1.83,1.36,,0.433750224,0.255853447
8248,99876864,GET,FALSE,15324.49,15341.395,15329.836,15303.833,1,1,1,,0.002448408,0.001696235
5686,100073472,GET,FALSE,15333.768,15353.479,15339.68,15336.595,1,1,1,,0.001099686,0.000201112
8324,100073472,GET,FALSE,15348.849,15385.755,15336.54,15333.75,1,1,1,,0.003380075,0.000181918
7106,100073472,GET,TRUE,15334.31,28809.875,29074.715,19800.099,1.88,1.9,1.29,,0.312732214,0.318992499
9996,100073472,GET,TRUE,15349.067,36691.678,28620.864,15910.434,2.39,1.86,1.04,,0.56637486,0.444096656
9169,100073472,GET,FALSE,15349.708,15341.578,15337.849,15335.158,1,1,1,,0.000418471,0.000175448
4628,100286464,GET,TRUE,15366.35,36850.804,30483.551,19374.352,2.4,1.98,1.26,,0.474248866,0.364432575
10901,100810752,GET,TRUE,15445.665,35582.535,31605.26,19852.029,2.3,2.05,1.29,,0.442085029,0.371875789
9986,100859904,GET,TRUE,15453.675,33138.488,40556.873,30420.806,2.14,2.62,1.97,,0.082009837,0.2499223
4292,101367808,GET,TRUE,15544.123,35033.012,28486.802,19870.928,2.25,1.83,1.28,,0.432794189,0.30245143
4263,101466112,GET,FALSE,15562.651,15578.803,15552.93,15545.94,1,1,1,,0.002109469,0.000449433
5585,101466112,GET,TRUE,15578.103,33682.672,29381.943,19721.477,2.16,1.89,1.27,,0.414491908,0.328789216
6813,101466112,GET,FALSE,15547.235,15597.513,15562.004,15547.139,1,1,1,,0.003229617,0.000955211
6519,101466112,GET,FALSE,15563.837,15581.082,15565.226,15564.534,1,1,1,,0.001062057,4.44581E-05
7251,101859328,GET,FALSE,16398.419,15625.505,15647.76,15607.86,0.95,0.95,0.95,,0.001129244,0.002549886
6995,101859328,GET,TRUE,15622.581,34549.589,30605.798,19914.101,2.21,1.96,1.27,,0.423608165,0.349335672
6118,101859328,GET,FALSE,15608.452,15642,15626.008,15607.25,1,1,1,,0.002221583,0.001200435
10563,101859328,PUT,FALSE,52708.311,58043.97,27284.67,41242.892,1.1,0.52,0.78,,0.289454322,-0.511577454
6843,101859328,GET,TRUE,16333.276,33682.401,29011.559,19457.163,2.06,1.78,1.19,,0.422334441,0.329330664
9628,101875712,GET,FALSE,15611.255,15621.576,15658.776,15612.097,1,1,1,,0.000606789,0.002981012
10548,102432768,GET,TRUE,15713.302,33753.744,28687.116,20777.448,2.15,1.83,1.32,,0.384440197,0.275721965
6929,102481920,GET,TRUE,15721.942,35114.418,28752.96,19074.31,2.23,1.83,1.21,,0.456795496,0.336614039
5653,103088128,GET,FALSE,15796.609,15795.849,15823.466,15796.046,1,1,1,,-1.24716E-05,0.001732869
5518,105103360,GET,FALSE,16116.136,16168.617,16147.952,16103.366,1,1,1,,0.004035657,0.002761093
7276,105103360,GET,FALSE,16114.417,16129.102,16154.135,16102.107,1,1,1,,0.001673683,0.003220723
7862,105103360,GET,FALSE,16115.972,16138.67,16105.004,16103.573,1,1,1,,0.002174715,8.88544E-05
7089,105447424,GET,TRUE,16157.075,33110.346,32521.268,17876.214,2.05,2.01,1.11,,0.460101867,0.450322355
4608,105447424,GET,TRUE,16159.205,36344.54,33580.607,20417.211,2.25,2.08,1.26,,0.438231685,0.391993986
9230,106987520,GET,FALSE,16409.613,16414.014,16402.307,16394.837,1,1,1,,0.001168331,0.000455424
450,107085824,GET,TRUE,16416.049,37292.633,30028.913,19123.223,2.27,1.83,1.16,,0.487211777,0.363172986
10450,107118592,GET,TRUE,16412.12,39485.82,39479.988,36638.747,2.41,2.41,2.23,,0.072103682,0.071966613
4908,107200512,GET,TRUE,16424.717,36337.612,30768.313,35621.46,2.21,1.87,2.17,,0.019708285,-0.157731982
5599,107315200,GET,FALSE,16442.905,16462.884,16458.133,16444.004,1,1,1,,0.001146822,0.000858481
1982,107757568,GET,TRUE,16510.121,38288.501,30655.849,20270.309,2.32,1.86,1.23,,0.470590165,0.338778417
1463,107757568,GET,TRUE,16520.376,34629.547,31111.681,21584.199,2.1,1.88,1.31,,0.376711483,0.306234883
1783,107757568,GET,FALSE,16511.286,16535.786,16511.587,16510.508,1,1,1,,0.001528685,6.5348E-05
3634,109051904,GET,TRUE,16728.147,40080.977,30832.182,20355.798,2.4,1.84,1.22,,0.492133188,0.339787304
10080,109051904,GET,TRUE,16723.109,37046.181,36929.334,19567.357,2.22,2.21,1.17,,0.471811764,0.470140539
8717,109051904,GET,FALSE,16708.274,16729.8,16758.374,16712.912,1,1,1,,0.001009456,0.002712793
8636,109051904,GET,TRUE,16709.46,40221.717,31582.583,19585.563,2.41,1.89,1.17,,0.513059997,0.3798619
3173,109051904,GET,TRUE,16707.694,36574.114,31536.767,20489.418,2.19,1.89,1.23,,0.439783613,0.350300619
8966,109051904,GET,TRUE,16708.484,36405.932,66995.284,22971.722,2.18,4.01,1.37,,0.369011567,0.657114343
4910,109658112,GET,TRUE,16802.635,37223.985,32249.286,23650.351,2.22,1.92,1.41,,0.364647525,0.266639547
10658,109690880,GET,TRUE,16808.505,35763.617,33523.961,21162.895,2.13,1.99,1.26,,0.408256301,0.368723314
10516,110067712,GET,TRUE,16886.393,31055.835,30913.136,21201.594,1.84,1.83,1.26,,0.317307231,0.314155833
104,110198784,GET,FALSE,17455.2,16924.306,16903.015,16885.574,0.97,0.97,0.97,,0.002288543,0.001031828
1719,110198784,GET,FALSE,16900.921,16923.706,16899.74,16886.494,1,1,1,,0.002198809,0.000783799
1707,110198784,PUT,FALSE,53965.664,61918.149,91140.444,36644.728,1.15,1.69,0.68,,0.408174686,0.59793121
487,110215168,GET,FALSE,16904.651,16898.301,16924.648,16886.641,1,1,1,,0.00069001,0.00224566
3890,110215168,GET,FALSE,16899.456,16912.377,16899.451,16897.407,1,1,1,,0.000885151,0.000120951
9823,110215168,GET,TRUE,16886.595,36970.015,34143.791,18082.913,2.19,2.02,1.07,,0.510876233,0.470389419
8801,110231552,GET,FALSE,16888.724,16932.365,16904.961,16890.84,1,1,1,,0.002452404,0.000835317
10160,110247936,GET,FALSE,16891.066,16936.782,16910.488,16892.499,1,1,1,,0.002614605,0.001063778
5229,110297088,PUT,FALSE,57153.534,57201.976,33883.311,31809.535,1,0.59,0.56,,0.443908459,0.061203464
