No,Size,Type,IsDegradeRead,replicas,nativeec,microec,NativeecTimes,MicroecTimes
5228,33947648,GET,TRUE,5218.513,11557.522,6556.316,2.21,1.26
9267,33996800,GET,FALSE,5228.774,5216.945,5213.042,1,1
9763,33996800,GET,TRUE,5235.054,12503.271,6777.183,2.39,1.29
6277,33996800,GET,FALSE,5214.678,5221.526,5212.46,1,1
9697,34291712,GET,FALSE,5275.029,5263.852,5258.49,1,1
4810,34373632,GET,FALSE,5291.816,5283.754,5273.236,1,1
4159,34390016,GET,FALSE,5293.927,5287.057,5273.594,1,1
8333,34455552,GET,TRUE,5298.999,10824.435,5751.72,2.04,1.09
6525,34504704,GET,TRUE,5301.959,11632.279,7117.737,2.19,1.34
9745,34504704,GET,TRUE,5299.155,11379.383,7659.984,2.15,1.45
5133,34504704,GET,FALSE,5290.61,5296.552,5290.99,1,1
5268,34668544,GET,FALSE,5334.474,5317.98,5315.319,1,1
8194,34734080,GET,TRUE,5341.429,11538.589,7044.316,2.16,1.32
7571,34734080,GET,TRUE,5344.213,11631.679,14634.187,2.18,2.74
6884,34766848,GET,TRUE,5345.445,11843.432,6846.748,2.22,1.28
5777,34963456,PUT,FALSE,17954.392,19937.084,10592.314,1.11,0.59
5838,34963456,PUT,FALSE,17954.942,19108.947,11108.286,1.06,0.62
9148,35094528,GET,TRUE,5398.921,13054.314,7836.882,2.42,1.45
3542,35307520,GET,FALSE,5420.084,5441.178,5413.767,1,1
7684,35307520,PUT,FALSE,18288.578,20341.14,11031.037,1.11,0.6
4183,35307520,GET,TRUE,5434.442,12380.12,6557.654,2.28,1.21
8648,35487744,GET,FALSE,5462.315,5467.815,5450.917,1,1
3175,35520512,GET,TRUE,5466.029,13050.401,7195.339,2.39,1.32
7738,35520512,GET,TRUE,5461.422,11981.322,7254.709,2.19,1.33
866,35553280,GET,FALSE,6024.144,5466.113,5451.959,0.91,0.91
5167,35569664,GET,TRUE,5475.19,12663.081,6030.788,2.31,1.1
7692,35569664,GET,FALSE,5471.555,5471.206,5455.604,1,1
9290,35733504,GET,TRUE,5494.612,12003.503,5928.779,2.18,1.08
5537,35733504,GET,FALSE,5492.786,5499.39,5479.72,1,1
4265,35913728,GET,TRUE,5517.384,11953.286,7217.256,2.17,1.31
6917,35946496,GET,TRUE,5525.041,12767.054,6030.33,2.31,1.09
9935,36192256,GET,TRUE,5577.985,11363.843,7347.402,2.04,1.32
9581,36388864,GET,FALSE,5579.941,5596.231,5583.782,1,1
5080,36519936,GET,FALSE,5600.046,5608.559,5602.902,1,1
10603,36552704,GET,TRUE,5604.387,13629.631,7068.01,2.43,1.26
3403,36585472,GET,FALSE,5612.281,5616.271,5610.638,1,1
1946,36601856,GET,TRUE,5616.214,12970.06,7573.918,2.31,1.35
3214,36601856,GET,TRUE,5614.131,11918.351,7407.225,2.12,1.32
951,36601856,GET,TRUE,5614.591,13300.479,7863.095,2.37,1.4
6195,36683776,GET,FALSE,5627.77,5625.701,5623.868,1,1
5120,36683776,GET,TRUE,5626.169,13327.656,6737.289,2.37,1.2
6626,36683776,GET,TRUE,5658.852,12479.169,7206.97,2.21,1.27
6222,36683776,GET,TRUE,5625.699,12373.589,7017.573,2.2,1.25
3217,36683776,GET,FALSE,5625.844,5627.569,5627.448,1,1
7126,36683776,PUT,FALSE,18868.273,20973.768,11575.09,1.11,0.61
4883,36683776,GET,TRUE,5624.933,12545.532,7322.142,2.23,1.3
4114,36683776,GET,TRUE,5626.122,11893.112,18925.378,2.11,3.36
1029,36782080,GET,TRUE,5639.971,10880.88,6030.055,1.93,1.07
9049,36962304,GET,TRUE,5688.473,12560.095,6189.598,2.21,1.09
8429,36995072,GET,TRUE,5672.156,12540.898,6676.239,2.21,1.18
3612,37060608,GET,FALSE,5683.201,5705.796,5683.813,1,1
10395,37224448,GET,FALSE,5708.336,5709.982,5709.55,1,1
6948,37552128,PUT,FALSE,19364.064,19495.049,11791.544,1.01,0.61
6947,37552128,GET,FALSE,5758.576,5768.318,5759.638,1,1
7669,37552128,GET,FALSE,5781.431,5763.275,5758.784,1,1
6163,37552128,GET,TRUE,5759.744,12561.89,6192.294,2.18,1.08
8004,37568512,GET,TRUE,5782.184,12432.656,7605.144,2.15,1.32
4029,37650432,PUT,FALSE,19361.898,21714.326,11859.237,1.12,0.61
7271,37650432,GET,TRUE,5773.744,10389.565,7478.415,1.8,1.3
6972,37650432,PUT,FALSE,19535.617,21582.106,11067.618,1.1,0.57
6265,37650432,GET,TRUE,5788.682,21348.323,7542.484,3.69,1.3
5514,37650432,GET,TRUE,5772.349,12418.425,6989.283,2.15,1.21
6508,37814272,GET,FALSE,5798.085,5813.667,5800.237,1,1
7954,37928960,GET,TRUE,6012.586,10910.928,7695.57,1.81,1.28
6279,37928960,GET,FALSE,5816.666,5838.846,5817.419,1,1
1449,37994496,GET,FALSE,5844.552,5846.777,5835.21,1,1
9490,38092800,GET,FALSE,5840.205,5863.087,5843.388,1,1
1920,38174720,GET,FALSE,5853.143,5869.226,5855.535,1,1
6732,38223872,GET,TRUE,5862.82,13935.108,7526.172,2.38,1.28
10819,38322176,GET,FALSE,5875.316,5911.573,5894.65,1.01,1
6950,38338560,GET,FALSE,5878.995,5902.172,5894.119,1,1
6814,38338560,GET,FALSE,5878.151,5902.3,5878.329,1,1
4390,38371328,GET,FALSE,5883.883,5900.944,5884.77,1,1
5962,38387712,GET,FALSE,5885.777,5890.669,5887.095,1,1
3364,38486016,GET,TRUE,5906.107,13664.666,7427.938,2.31,1.26
9341,38699008,GET,FALSE,5950.345,5954.899,5933.892,1,1
8693,38699008,PUT,FALSE,19960.395,22253.112,11155.024,1.11,0.56
9579,38699008,GET,TRUE,5947.445,12738.322,8036.185,2.14,1.35
10235,38699008,GET,TRUE,5933.449,14243.503,8401.16,2.4,1.42
5445,39043072,GET,TRUE,5986.65,12812.498,7411.974,2.14,1.24
9842,39141376,GET,TRUE,6003.775,12968.622,6641.239,2.16,1.11
4188,39305216,GET,FALSE,6145.23,6046.124,6026.247,0.98,0.98
10888,39337984,GET,FALSE,6033.426,6038.723,6046.815,1,1
3707,39337984,GET,FALSE,6032.496,6045.374,6030.956,1,1
5498,39337984,GET,TRUE,6034.697,11970.039,7626.799,1.98,1.26
4754,39337984,GET,FALSE,6031.54,6041.815,6030.256,1,1
5296,39452672,GET,TRUE,6168.109,13039.068,7623.488,2.11,1.24
8041,39600128,GET,FALSE,6072.506,6097.557,6075.031,1,1
4479,39895040,GET,TRUE,6136.056,14538.118,17971.403,2.37,2.93
6514,39895040,GET,TRUE,6254.221,12820.72,7805.784,2.05,1.25
5297,40566784,GET,FALSE,6234.326,6272.922,6240.776,1.01,1
7984,40615936,GET,FALSE,6233.582,6256.097,6227.4,1,1
8767,40828928,GET,TRUE,6276.426,12507.88,8207.056,1.99,1.31
3575,40910848,GET,TRUE,6272.03,14250.424,20584.379,2.27,3.28
10,40943616,GET,FALSE,6856.376,6279.483,6278.648,0.92,0.92
2354,40943616,GET,FALSE,6276.4,6281.951,6278.814,1,1
4127,41549824,GET,FALSE,6370.476,6376.781,6370.25,1,1
6050,41648128,GET,FALSE,6393.399,6402.854,6389.175,1,1
5020,41648128,GET,TRUE,6384.735,13950.69,8347.722,2.19,1.31
5218,41730048,GET,TRUE,6410.775,20253.411,8172.936,3.16,1.27
2632,41828352,GET,TRUE,6427.706,14956.992,8846.931,2.33,1.38
7741,41844736,GET,FALSE,6436.57,6424.536,6416.287,1,1
10199,41893888,GET,TRUE,6422.893,13778.539,7179.532,2.15,1.12
9474,41893888,GET,FALSE,6430.226,6427.122,6427.782,1,1
8339,41893888,GET,FALSE,6444.089,6443.808,6424.977,1,1
7111,41910272,GET,TRUE,6445.472,14538.448,7693.371,2.26,1.19
10852,41910272,GET,TRUE,6424.422,13655.349,6789.896,2.13,1.06
5065,41910272,GET,FALSE,6440.079,6436.851,6425.497,1,1
9762,41910272,GET,TRUE,6437.687,14348.578,7567.141,2.23,1.18
4734,41943040,GET,FALSE,6443.153,6444.156,6432.546,1,1
4133,41943040,GET,FALSE,6571.183,6432.455,6429.38,0.98,0.98
3925,41943040,GET,TRUE,6447.231,14218.614,8476.283,2.21,1.31
3627,41943040,GET,FALSE,6430.379,6472.366,6432.294,1.01,1
6989,41943040,GET,FALSE,6430.368,6435.372,6433.19,1,1
3492,41943040,GET,FALSE,6446.351,6461.772,6433.543,1,1
6847,41943040,GET,FALSE,6444.688,6450.868,6432.467,1,1
9929,41959424,PUT,FALSE,21636.976,22748.793,13234.113,1.05,0.61
9412,41992192,GET,TRUE,6438.064,15471.234,7936.07,2.4,1.23
9831,42319872,GET,TRUE,6491.417,13623.869,7075.263,2.1,1.09
9225,42319872,GET,TRUE,6487.441,15129.642,16955.197,2.33,2.61
9155,42319872,GET,TRUE,6504.286,14920.388,7907.165,2.29,1.22
8632,42336256,GET,TRUE,6498.041,14445.793,9359.833,2.22,1.44
9943,42336256,GET,FALSE,7054.589,6494.644,6505.456,0.92,0.92
3853,42336256,GET,FALSE,6505.649,6497.597,6491.559,1,1
6112,42336256,GET,FALSE,6511.831,6513.666,6493.73,1,1
7601,42418176,GET,TRUE,6518.835,15404.734,8478.421,2.36,1.3
9199,42450944,GET,TRUE,6507.257,14100.319,6947.502,2.17,1.07
9198,42450944,GET,TRUE,6507.817,13679.421,7307.591,2.1,1.12
2173,42483712,GET,TRUE,6531.671,15231.231,8431.737,2.33,1.29
8514,42483712,GET,TRUE,6515.629,15804.711,7771.606,2.43,1.19
6610,42483712,GET,TRUE,6524.017,13773.354,8898.465,2.11,1.36
6757,42565632,PUT,FALSE,22037.696,23175.588,24143.735,1.05,1.1
7744,42565632,GET,FALSE,6546.702,6541.103,6542.193,1,1
3537,42565632,GET,TRUE,6537.175,15316.776,7881.526,2.34,1.21
7209,42565632,GET,TRUE,6546.958,15524.974,8598.113,2.37,1.31
6008,42565632,PUT,FALSE,21887.035,24141.297,25868.567,1.1,1.18
2496,42680320,GET,TRUE,6542.188,14615.935,8595.321,2.23,1.31
4912,42975232,GET,FALSE,6605.491,6598.019,6600.192,1,1
4154,42975232,PUT,FALSE,22088.097,24821.719,23689.333,1.12,1.07
6183,42975232,GET,FALSE,6608.421,6588.784,6588.591,1,1
5067,42975232,GET,FALSE,6604.915,6589.786,6588.115,1,1
9326,43171840,GET,FALSE,6634.685,6636.839,6619.664,1,1
10026,43171840,PUT,FALSE,22299.347,21029.59,14558.287,0.94,0.65
8478,43171840,GET,TRUE,6618.598,13539.206,7597.584,2.05,1.15
8483,43171840,GET,FALSE,6637.884,6640.045,6627.159,1,1
1299,43204608,GET,FALSE,6635.574,6635.415,6623.447,1,1
9873,43302912,GET,FALSE,6640.188,6661.524,6649.045,1,1
1307,43368448,GET,FALSE,6665.362,6674.186,6655.928,1,1
3254,43368448,GET,TRUE,6648.328,15454.83,8519.53,2.32,1.28
2075,43499520,GET,FALSE,6683.787,6678.933,6677.526,1,1
1703,43499520,PUT,FALSE,21168.449,25604.181,13884.506,1.21,0.66
8852,43499520,GET,FALSE,6683.557,6669.974,6669.942,1,1
1697,43499520,GET,TRUE,6668.895,15524.286,9421.136,2.33,1.41
7366,43876352,GET,FALSE,6734.298,6734.318,6729.354,1,1
4993,43974656,GET,TRUE,6761.337,14011.837,18710.727,2.07,2.77
4339,43991040,GET,TRUE,6744.713,14992.894,8769.836,2.22,1.3
8532,44056576,GET,FALSE,6763.63,6779.74,6755.146,1,1
8360,44220416,GET,TRUE,6779.083,15180.434,9281.547,2.24,1.37
4901,44335104,GET,FALSE,6810.051,6821.668,6820.708,1,1
5099,44777472,GET,FALSE,7008.999,6871.217,6864.337,0.98,0.98
10335,45023232,GET,FALSE,6923.171,6925.743,6901.507,1,1
6318,45056000,GET,FALSE,6927.052,6953.818,6927.853,1,1
3337,45547520,GET,FALSE,6996.341,6985.045,6982.887,1,1
3339,45547520,GET,TRUE,7001.357,14800.617,8867.125,2.11,1.27
5515,45711360,GET,TRUE,7022.273,16579.484,8450.725,2.36,1.2
7474,45875200,GET,TRUE,7057.784,16380.731,8679.912,2.32,1.23
9377,45875200,GET,FALSE,7031.917,7039.481,7033.501,1,1
5151,45875200,GET,FALSE,7038.304,7042.826,7032.784,1,1
8819,45940736,GET,TRUE,7057.782,15662.854,7876.227,2.22,1.12
7868,45940736,GET,FALSE,7064.032,7084.921,7053.367,1,1
6451,45940736,GET,TRUE,7055.242,15609.762,9327.733,2.21,1.32
9687,45940736,GET,TRUE,7062.976,15027.07,8484.988,2.13,1.2
6856,45940736,GET,TRUE,7057.479,16802.232,9033.667,2.38,1.28
4970,45940736,GET,FALSE,7318.94,7065.435,7060.877,0.97,0.96
10358,45940736,GET,TRUE,7042.546,16759.062,8456.462,2.38,1.2
10904,45940736,GET,FALSE,7058.447,7048.072,7042.886,1,1
10188,46563328,GET,FALSE,7138.402,7171.759,7138.322,1,1
4380,46694400,GET,FALSE,7169.45,7171.655,7161.607,1,1
8554,46891008,GET,TRUE,7205.482,16168.964,8651.747,2.24,1.2
9322,46891008,PUT,FALSE,24175.496,26320.053,11631.848,1.09,0.48
8624,46891008,GET,TRUE,7205.349,13853.532,10108.281,1.92,1.4
10946,46891008,GET,TRUE,7206.918,16003.647,8589.019,2.22,1.19
7162,47087616,GET,TRUE,7239.545,16243.683,9182.033,2.24,1.27
4825,47087616,GET,FALSE,7235.951,7228.468,7218.109,1,1
3474,47087616,GET,TRUE,7235.81,15572.792,24357.108,2.15,3.37
9908,47185920,GET,FALSE,7251.35,7247.104,7234.937,1,1
5559,47513600,GET,FALSE,7296.593,7287.247,7284.379,1,1
8873,47579136,GET,FALSE,7297.698,7296.75,7295.188,1,1
6997,48513024,GET,FALSE,7439.468,7464.143,7440.385,1,1
7479,48742400,GET,FALSE,7474.778,7496.024,7471.575,1,1
7695,48857088,GET,TRUE,7489.226,17738.959,21813.923,2.37,2.91
4931,48857088,GET,FALSE,7492.011,7494.854,7489.234,1,1
3368,48857088,GET,FALSE,7489.498,7510.4,7490.31,1,1
6848,48857088,GET,TRUE,7496.136,17896.595,9763.897,2.39,1.3
10175,48857088,PUT,FALSE,25273.336,26823.578,13553.659,1.06,0.54
6039,48857088,GET,TRUE,7489.219,17191.007,9549.173,2.3,1.28
5929,48955392,GET,TRUE,7503.869,16333.457,9286.267,2.18,1.24
6181,49135616,GET,FALSE,7535.546,7534.511,7531.183,1,1
3414,49315840,GET,FALSE,7559.785,7561.536,7558.837,1,1
6063,49315840,GET,TRUE,7559.584,18012.475,9805.659,2.38,1.3
8848,49496064,GET,FALSE,7586.99,7589.333,7589.624,1,1
9498,49545216,GET,FALSE,7593.157,7612.137,7596.804,1,1
9639,49545216,GET,TRUE,7596.428,16473.601,9055.404,2.17,1.19
9328,49545216,GET,FALSE,7594.913,7611.841,7600.072,1,1
782,49577984,GET,TRUE,7599.379,17392.704,21377.369,2.29,2.81
2395,49577984,GET,FALSE,7599.307,7611.377,7601.943,1,1
2844,49577984,PUT,FALSE,24205.019,28219.44,23187.044,1.17,0.96
6705,49774592,GET,FALSE,7875.553,7649.836,7631.524,0.97,0.97
7904,49790976,GET,TRUE,7632.245,16618.379,9625.915,2.18,1.26
10854,49807360,GET,TRUE,7633.827,17673.736,8657.809,2.32,1.13
6486,50216960,GET,FALSE,7709.488,7720.826,7720.509,1,1
5689,50413568,PUT,FALSE,26038.248,29159.837,16782.733,1.12,0.64
3520,50413568,GET,FALSE,8098.612,7744.4,7729.333,0.96,0.95
3102,50413568,GET,FALSE,7727.645,7733.62,7731.639,1,1
10778,50413568,PUT,FALSE,26044.663,25511.675,14551.5,0.98,0.56
9779,50757632,GET,TRUE,7803.518,15732.963,11277.483,2.02,1.45
3306,51003392,GET,TRUE,7833.544,18367.966,10239.804,2.34,1.31
5363,51003392,GET,TRUE,7836.291,17340.282,10284.513,2.21,1.31
8398,51200000,GET,FALSE,7848.72,7848.818,7847.726,1,1
8079,51232768,GET,TRUE,8026.926,17295.091,21607.949,2.15,2.69
9259,51249152,GET,FALSE,7864.484,7859.835,7857.227,1,1
3718,51249152,GET,FALSE,7855.282,7880.479,7857.707,1,1
10376,51298304,GET,TRUE,7862.4,17652.842,8319.252,2.25,1.06
4350,51347456,GET,TRUE,7871.83,16470.007,20447.519,2.09,2.6
7993,51429376,GET,FALSE,7883.895,7889.506,7883.007,1,1
5178,51429376,GET,TRUE,7894.014,18566.962,9717.279,2.35,1.23
8038,51429376,GET,FALSE,7884.195,7883.575,7883.516,1,1
6874,51429376,GET,FALSE,7902.763,7888.886,7885.289,1,1
5016,51429376,GET,FALSE,7882.982,7889.687,7883.312,1,1
2315,51478528,GET,TRUE,7905.681,18563.462,9206.13,2.35,1.16
2913,51478528,GET,TRUE,7891.026,18374.357,10660.337,2.33,1.35
2297,51478528,GET,FALSE,7890.181,7917.99,7911.814,1,1
591,51478528,GET,TRUE,7891.085,17368.783,10682.62,2.2,1.35
5298,51478528,PUT,FALSE,26544.984,28259.068,16590.077,1.06,0.62
1886,51478528,GET,TRUE,7890.788,17478.483,10269.774,2.22,1.3
1942,51478528,GET,TRUE,7905.551,17692.295,10007.242,2.24,1.27
1144,51478528,GET,TRUE,7905.137,18536.817,11140.424,2.34,1.41
1410,51478528,GET,TRUE,7905.018,18906.432,11482.704,2.39,1.45
640,51478528,GET,TRUE,7891.178,18229.839,8111.574,2.31,1.03
113,51478528,GET,TRUE,7892.279,18205.578,11145.833,2.31,1.41
2876,51478528,GET,TRUE,7904.572,18498.208,10997.533,2.34,1.39
1852,51478528,GET,TRUE,7895.239,18544.103,10641.913,2.35,1.35
3014,51478528,GET,TRUE,7904.433,18586.684,8568.62,2.35,1.08
2249,51478528,GET,TRUE,7905.479,18449.364,23029.289,2.33,2.91
2633,51478528,GET,FALSE,7907.251,7934.359,7893.133,1,1
1105,51478528,GET,FALSE,7906.161,7906.215,7891.521,1,1
1013,51478528,GET,FALSE,7890.536,7899.766,7892.019,1,1
1843,51478528,GET,FALSE,7905.231,7905.028,7892.967,1,1
1540,51478528,GET,FALSE,7911.66,7905.95,7891.142,1,1
2359,51478528,GET,FALSE,7905.984,7896.037,7893.67,1,1
843,51478528,GET,FALSE,7906.564,7893.731,7892.068,1,1
449,51478528,GET,FALSE,7890.178,7900.714,7889.906,1,1
377,51478528,GET,FALSE,7890.331,7896.412,7890.564,1,1
588,51478528,GET,FALSE,7890.479,7930.848,7890.704,1.01,1
708,51478528,GET,FALSE,7891.092,7899.657,7891.419,1,1
4270,51527680,GET,FALSE,11717.041,7898.754,7897.761,0.67,0.67
5349,51576832,GET,FALSE,7905.508,7929.39,7908.547,1,1
3297,51593216,GET,TRUE,7907.48,16673.838,10128.562,2.11,1.28
6136,51593216,GET,FALSE,7908.266,7911.799,7909.83,1,1
7542,51593216,GET,FALSE,7907.872,7911.85,7910.4,1,1
5129,51593216,GET,TRUE,7907.333,15102.791,18277.348,1.91,2.31
3418,51593216,GET,FALSE,7924.894,7917.488,7908.202,1,1
7511,51593216,GET,FALSE,7931.275,7913.93,7908.281,1,1
7462,51724288,PUT,FALSE,26852.811,30299.449,16514.289,1.13,0.61
1314,52412416,GET,TRUE,8034.563,17762.573,8481.568,2.21,1.06
1924,52412416,GET,FALSE,8050.595,8051.213,8039.11,1,1
2681,52412416,GET,FALSE,8067.349,8050.992,8033.514,1,1
2592,52412416,GET,FALSE,8035.169,8057.666,8034.571,1,1
2694,52412416,GET,FALSE,8061.553,8036.64,8031.953,1,1
2268,52412416,GET,FALSE,8049.778,8035.846,8043.835,1,1
309,52412416,GET,FALSE,8064.627,8050.168,8033.016,1,1
1465,52412416,GET,FALSE,8048.581,8046.81,8038.976,1,1
485,52412416,GET,TRUE,8035.172,18732.995,8479.149,2.33,1.06
541,52412416,GET,TRUE,8034.489,18058.131,9535.995,2.25,1.19
384,52412416,GET,TRUE,8033.74,19070.64,9722.342,2.37,1.21
322,52412416,GET,TRUE,8052.303,18698.607,11041.409,2.32,1.37
3062,52412416,GET,FALSE,8051.352,8055.205,8041.459,1,1
1056,52412416,GET,FALSE,8051.535,8047.305,8040.368,1,1
643,52412416,GET,TRUE,8032.121,18790.902,10893.626,2.34,1.36
2882,52412416,GET,TRUE,8048.688,19031.593,9798.077,2.36,1.22
1710,52412416,GET,FALSE,8033.139,8096.253,8035.734,1.01,1
3017,52412416,GET,FALSE,8032.893,8057.625,8035.727,1,1
2230,52412416,GET,TRUE,8035.506,18385.304,11009.737,2.29,1.37
1060,52412416,GET,FALSE,8062.051,8066.031,8038.204,1,1
8633,52477952,GET,TRUE,8043.187,15978.697,10654.761,1.99,1.32
4569,52592640,GET,FALSE,8062.157,8092.948,8060.922,1,1
5150,52592640,GET,FALSE,8063.964,8082.804,8060.557,1,1
991,52920320,GET,TRUE,8130.823,18567.007,22367.698,2.28,2.75
1403,53280768,GET,TRUE,8176.296,19153.645,10008.957,2.34,1.22
10454,53395456,GET,TRUE,8185.141,17164.812,10707.474,2.1,1.31
8885,53510144,GET,FALSE,8219.284,8221.392,8202.003,1,1
5343,53657600,GET,TRUE,8223.802,19626.266,10787.317,2.39,1.31
2900,53903360,GET,FALSE,8277.9,8264.962,8264.083,1,1
6162,53919744,GET,TRUE,8281.174,18366.739,10585.542,2.22,1.28
4431,54067200,GET,TRUE,8286.604,17990.716,10440.603,2.17,1.26
1658,54394880,GET,TRUE,8359.378,19295.658,11065.168,2.31,1.32
6482,54394880,GET,TRUE,8338.5,17259.752,11224.005,2.07,1.35
141,54394880,GET,TRUE,8353.834,19209.123,10220.642,2.3,1.22
1611,54394880,PUT,FALSE,26489.441,31078.811,15731.398,1.17,0.59
1512,54394880,GET,TRUE,8355.693,19417.247,11829.267,2.32,1.42
4443,54394880,GET,FALSE,8351.089,8359.108,8336.675,1,1
7217,54394880,GET,TRUE,8643.504,19370.975,10659.983,2.24,1.23
7378,54394880,GET,FALSE,8351.389,8350.524,8336.711,1,1
3015,54394880,GET,FALSE,8352.126,8385.971,8340.789,1,1
2295,54394880,PUT,FALSE,26613.623,29451.868,16233.708,1.11,0.61
7427,54394880,GET,FALSE,8337.189,8346.732,8339.73,1,1
2476,54394880,GET,FALSE,8337.304,8343.829,8338.156,1,1
1069,54394880,PUT,FALSE,27404.429,31056.781,26573.904,1.13,0.97
1271,54394880,GET,FALSE,8353.733,8349.303,8337.362,1,1
97,54394880,GET,FALSE,8353.922,8359.123,8352.372,1,1
9570,54394880,GET,TRUE,8336.538,24953.385,11729.437,2.99,1.41
1110,54394880,GET,FALSE,8351.742,8354.162,8338.519,1,1
379,54394880,GET,TRUE,8354.958,18627.347,11799.104,2.23,1.41
1557,54394880,GET,TRUE,8355.643,18361.931,10434.229,2.2,1.25
352,54394880,GET,FALSE,8351.697,8354.06,8337.874,1,1
969,54394880,GET,FALSE,8338.233,8357.052,8353.326,1,1
7998,54394880,GET,FALSE,8344.732,8344.272,8336.568,1,1
905,54394880,GET,TRUE,8340.862,18917.953,11659.743,2.27,1.4
1680,54394880,GET,FALSE,8339.923,8339.723,8336.722,1,1
2208,54394880,GET,FALSE,8338.545,8374.386,8361.704,1,1
6549,54394880,GET,FALSE,8346.241,8338.116,8336.907,1,1
2667,54394880,GET,TRUE,8355.878,18891.53,11854.053,2.26,1.42
1345,54394880,PUT,FALSE,26660.457,30723.215,15529.304,1.15,0.58
1178,54394880,GET,TRUE,8354.455,18786.312,10015.803,2.25,1.2
2580,54394880,GET,FALSE,8354.617,8350.307,8340.406,1,1
2176,54394880,GET,TRUE,12505.1,19377.041,18851.472,1.55,1.51
3472,54394880,GET,FALSE,8352.338,8338.269,8337.1,1,1
709,54394880,GET,TRUE,8337.466,18395.846,11291.165,2.21,1.35
5817,54394880,GET,FALSE,8732.813,8352.069,8339.692,0.96,0.95
6057,54394880,GET,FALSE,8336.877,8358.014,8337.487,1,1
9734,54394880,GET,TRUE,8355.123,18689.627,9085.395,2.24,1.09
7219,54394880,GET,FALSE,8356.045,8368.906,8358.834,1,1
1520,54394880,GET,FALSE,8908.577,8347.885,8337.921,0.94,0.94
380,54394880,GET,FALSE,8908.656,8377.911,8337.037,0.94,0.94
4389,54394880,GET,FALSE,8679.555,8355.965,8338.445,0.96,0.96
9648,54394880,GET,FALSE,8349.519,8369.088,8340.372,1,1
4514,54394880,GET,TRUE,8336.929,19498.248,9116.065,2.34,1.09
36,54394880,GET,FALSE,8337.942,8344.151,8336.034,1,1
162,54394880,GET,TRUE,8352.381,19068.319,11220.997,2.28,1.34
5700,54394880,GET,TRUE,8343.89,16207.013,21686.757,1.94,2.6
2122,54394880,GET,TRUE,8355.404,18889.138,12202.502,2.26,1.46
952,54394880,GET,TRUE,8339.524,19469.062,8759.449,2.33,1.05
6516,54394880,GET,TRUE,8349.955,18102.389,9800.164,2.17,1.17
10014,54394880,GET,TRUE,8354.513,18422.548,12031.318,2.21,1.44
836,54394880,GET,TRUE,8338.314,19247.284,12046.319,2.31,1.44
1558,54394880,GET,TRUE,8352.408,19443.92,11954.244,2.33,1.43
9363,54394880,GET,TRUE,8337.359,18027.366,11906.022,2.16,1.43
4740,54394880,GET,FALSE,8357.605,8347.253,8337.091,1,1
547,54394880,GET,TRUE,8338.307,19589.785,8626.76,2.35,1.03
1059,54394880,GET,TRUE,8338.682,19056.696,11603.98,2.29,1.39
4592,54394880,GET,TRUE,8677.064,20050.945,10984.789,2.31,1.27
2469,54394880,GET,FALSE,8354.316,8357.441,8338.147,1,1
6776,54394880,GET,TRUE,8345.544,19784.77,10955.142,2.37,1.31
8281,54394880,GET,FALSE,8351.613,8358.48,8338.441,1,1
3473,54394880,GET,TRUE,8351.381,17231.04,10861.144,2.06,1.3
5084,54394880,GET,FALSE,8355.553,8353.691,8335.979,1,1
6652,54394880,GET,TRUE,8350.316,20238.388,10882.505,2.42,1.3
2112,54394880,GET,TRUE,8341.622,19399.711,11589.654,2.33,1.39
8580,54394880,GET,FALSE,8353.838,8356.056,8352.024,1,1
488,54394880,GET,FALSE,8356.438,8340.603,8337.268,1,1
4414,54394880,GET,TRUE,8349.711,15962.351,10871.337,1.91,1.3
4534,54394880,GET,TRUE,8353.865,16905.554,10740.615,2.02,1.29
2926,54394880,GET,FALSE,8345.004,8367.065,8338.927,1,1
6730,54394880,GET,FALSE,8353.366,8347.687,8336.546,1,1
2827,54394880,GET,FALSE,8343.91,8341.209,8338.044,1,1
520,54394880,GET,FALSE,8337.604,8354.881,8338.234,1,1
2829,54394880,GET,FALSE,8359.842,8344.781,8339.021,1,1
5485,54394880,GET,TRUE,8356.424,19757.246,10941.516,2.36,1.31
1042,54394880,GET,TRUE,8353.144,17420.592,11366.136,2.09,1.36
367,54394880,GET,FALSE,8339.228,8359.609,8353.865,1,1
5609,54394880,GET,TRUE,8350.305,19794.507,10726.279,2.37,1.28
848,54394880,PUT,FALSE,26476.398,30465.181,17808.942,1.15,0.67
1111,54394880,PUT,FALSE,26470.855,31536.713,17330.817,1.19,0.65
1867,54394880,GET,FALSE,8352.755,8365.756,8353.689,1,1
3396,54394880,GET,FALSE,8348.751,8345.3,8337.586,1,1
2711,54394880,GET,FALSE,8366.294,8355.59,8338.536,1,1
896,54394880,GET,TRUE,17595.49,19401.561,11906.379,1.1,0.68
5832,54394880,GET,TRUE,8348.934,18561.653,10917.607,2.22,1.31
2155,54394880,GET,FALSE,8339.411,8345.757,8338.059,1,1
7918,54394880,GET,FALSE,8354.306,8341.153,8336.441,1,1
2703,54394880,GET,TRUE,8360.18,19589.29,11456.476,2.34,1.37
3655,54411264,GET,FALSE,8356.798,8372.151,8348.728,1,1
10253,54542336,GET,FALSE,8375.547,8374.202,8361.424,1,1
4869,54755328,GET,TRUE,8393.006,17271.731,23214.447,2.06,2.77
121,55197696,GET,FALSE,8483.13,8463.174,8465.815,1,1
