Size,Type,IsDegradeRead,NativeecTimes,HydraTimes,MicroecTimes
147456,GET,False,1.0,1.23,0.95
147456,GET,True,3.03,1.52,2.65
147456,GET,True,2.97,1.39,2.58
147456,GET,True,2.55,1.7,2.29
147456,GET,False,0.97,1.02,0.89
147456,GET,True,2.27,1.43,2.62
147456,GET,True,2.94,1.53,2.02
147456,GET,False,1.0,0.96,0.94
147456,GET,False,1.04,1.15,0.94
147456,GET,True,2.47,1.38,2.19
147456,GET,True,2.85,1.45,2.55
147456,GET,True,2.68,1.49,1.36
147456,GET,True,2.83,1.6,1.52
147456,GET,False,0.88,0.86,0.83
147456,GET,False,1.18,1.12,0.89
147456,GET,False,0.97,0.96,0.91
147456,GET,False,1.0,0.96,0.91
147456,GET,False,0.97,0.98,0.93
147456,GET,True,3.4,1.43,2.41
147456,GET,False,1.0,0.98,0.98
147456,GET,False,1.05,1.01,0.92
147456,GET,False,1.11,1.14,0.93
147456,GET,False,0.93,0.99,0.89
147456,GET,True,2.68,1.38,2.61
147456,GET,False,1.12,0.93,0.86
147456,GET,True,2.53,1.44,1.29
147456,GET,True,2.68,1.64,1.98
147456,GET,True,2.82,1.45,2.18
147456,GET,True,2.32,1.47,1.42
147456,GET,False,0.97,1.07,0.89
147456,GET,True,2.91,1.45,2.67
147456,GET,True,2.73,1.68,2.18
147456,GET,False,0.94,1.07,0.91
147456,GET,False,0.95,0.93,0.92
147456,GET,True,2.84,1.56,1.93
147456,GET,False,1.01,1.04,0.88
147456,GET,True,3.43,2.17,1.54
147456,GET,True,3.4,1.41,2.44
163840,GET,True,2.43,1.63,1.4
163840,GET,True,2.36,1.85,2.54
163840,PUT,False,1.63,1.7,1.16
163840,GET,True,3.09,1.56,2.27
163840,GET,False,0.98,0.95,0.98
163840,GET,True,3.83,1.93,1.68
163840,GET,True,2.19,1.37,1.23
163840,GET,True,2.67,1.46,2.0
163840,GET,True,2.99,1.42,2.46
163840,GET,True,2.91,1.42,2.39
163840,GET,False,0.97,0.98,0.98
163840,GET,True,2.74,1.49,2.03
163840,GET,True,2.87,1.58,2.22
163840,GET,False,1.01,0.93,0.94
163840,GET,False,1.04,1.19,0.94
163840,GET,False,1.22,1.47,0.96
163840,GET,False,1.05,0.96,0.93
163840,GET,False,0.98,0.94,0.91
163840,GET,False,0.98,1.04,0.91
163840,GET,True,2.77,1.45,2.57
163840,GET,True,2.37,1.52,1.29
163840,GET,False,0.93,0.94,0.87
163840,GET,False,0.91,0.95,0.89
163840,GET,False,0.94,0.96,0.92
163840,GET,False,0.96,0.98,0.87
163840,GET,True,2.46,1.37,2.26
163840,PUT,False,1.39,1.31,1.18
163840,GET,False,0.93,0.95,0.92
163840,GET,True,3.1,1.8,1.95
163840,GET,True,3.45,2.67,2.37
163840,GET,True,2.75,1.5,2.22
163840,PUT,False,1.43,1.18,1.39
163840,GET,True,3.86,1.46,1.92
163840,PUT,False,2.02,1.28,1.26
163840,GET,True,3.29,1.4,2.04
163840,GET,False,1.13,1.03,0.91
163840,GET,False,0.94,1.02,0.92
180224,GET,True,2.69,1.39,2.0
180224,GET,True,2.22,1.43,2.0
180224,GET,True,3.4,1.96,2.53
180224,GET,False,0.95,0.95,0.9
196608,GET,True,2.2,1.39,1.24
196608,GET,False,0.89,0.9,0.89
196608,GET,True,4.08,3.55,2.61
196608,GET,False,1.18,1.23,0.95
196608,GET,True,2.38,1.6,2.58
196608,GET,True,2.6,1.91,2.02
196608,GET,False,0.96,0.9,0.85
196608,GET,True,3.02,1.91,2.52
196608,GET,True,2.41,1.49,1.99
212992,GET,False,0.99,0.95,0.9
212992,GET,False,1.07,0.89,0.9
212992,GET,True,2.38,1.55,2.39
212992,GET,False,0.94,1.07,0.91
212992,GET,False,0.93,0.97,0.88
229376,GET,False,0.96,0.92,0.88
229376,GET,True,2.27,1.4,2.03
229376,GET,False,0.97,0.92,0.86
229376,GET,False,0.93,0.92,0.9
245760,GET,False,1.03,0.96,0.9
245760,GET,False,1.07,1.11,0.98
245760,GET,True,2.37,1.75,1.91
245760,GET,False,0.93,0.92,0.9
245760,GET,True,2.68,1.47,2.49
245760,GET,True,2.09,1.51,2.05
262144,GET,True,2.4,1.44,1.64
262144,GET,True,2.64,1.51,1.82
262144,GET,True,3.06,1.89,1.76
262144,GET,True,2.82,1.35,1.59
262144,GET,False,0.91,0.88,0.87
262144,GET,False,0.92,0.89,0.88
262144,GET,False,0.98,0.93,0.87
262144,GET,True,2.43,1.89,1.43
262144,GET,False,1.06,0.93,0.89
262144,GET,False,0.97,0.96,0.91
262144,GET,False,0.97,0.94,0.88
262144,GET,False,0.97,0.96,0.88
262144,GET,False,0.89,1.06,0.87
262144,GET,True,2.4,1.33,1.71
262144,GET,False,0.91,0.89,1.01
262144,GET,False,0.91,0.92,0.92
262144,GET,False,0.91,0.92,0.89
262144,GET,False,0.95,1.04,0.9
262144,GET,False,1.03,1.01,0.89
262144,GET,False,1.16,0.97,0.91
262144,GET,False,1.01,0.96,0.93
262144,GET,False,1.0,0.9,0.89
278528,GET,False,0.89,0.91,0.88
278528,GET,True,2.54,1.52,1.79
278528,GET,False,0.92,0.91,0.88
278528,GET,True,2.45,1.39,1.59
278528,GET,True,2.26,1.49,1.65
278528,GET,True,2.64,1.58,2.31
278528,GET,False,1.01,1.0,0.91
278528,GET,True,2.26,1.28,1.54
278528,GET,True,2.33,1.29,1.49
278528,GET,True,2.32,1.46,1.62
278528,GET,False,1.03,0.92,0.89
278528,GET,False,0.92,0.91,0.88
278528,GET,True,2.68,1.35,2.0
278528,GET,False,0.99,1.16,0.91
278528,GET,False,0.94,0.91,0.88
278528,GET,True,2.31,1.42,1.91
278528,GET,False,0.96,0.92,0.92
278528,GET,False,0.93,0.95,0.91
278528,GET,False,0.96,0.94,0.91
294912,GET,False,0.96,0.92,0.9
294912,GET,False,1.05,0.95,0.95
294912,GET,False,0.93,0.91,0.9
294912,GET,False,1.08,1.04,0.98
294912,GET,False,1.01,1.03,0.92
294912,GET,False,0.9,0.91,0.88
294912,GET,True,2.09,1.32,1.54
294912,GET,True,2.32,1.75,1.72
294912,GET,False,0.97,1.0,0.92
294912,GET,False,0.96,0.9,0.88
294912,GET,False,0.94,0.89,0.86
294912,GET,False,0.96,0.91,0.9
294912,GET,True,2.41,1.59,1.5
294912,GET,True,2.53,1.36,1.47
294912,GET,False,0.94,0.91,0.89
294912,GET,True,2.16,1.48,1.64
294912,GET,False,0.95,0.94,0.89
294912,GET,False,0.92,0.9,0.89
294912,GET,True,2.35,1.49,1.55
294912,GET,True,1.88,1.4,1.5
294912,GET,False,0.94,0.97,0.91
294912,GET,True,2.57,1.57,1.53
294912,GET,False,1.0,0.99,0.98
294912,GET,False,0.9,0.97,0.89
294912,GET,False,0.93,0.9,0.89
294912,GET,True,2.84,1.69,1.94
294912,GET,True,2.33,1.36,1.68
294912,GET,False,0.87,0.87,0.86
294912,GET,False,0.97,0.93,0.89
294912,GET,False,0.94,0.94,0.91
294912,GET,True,2.61,1.71,1.66
294912,GET,False,0.96,0.94,0.9
294912,GET,False,0.89,0.92,0.86
294912,GET,False,0.89,0.99,0.88
294912,GET,True,2.49,1.45,2.38
294912,GET,True,2.22,1.36,1.33
294912,GET,True,2.98,1.39,1.51
294912,GET,True,2.12,1.2,1.44
294912,GET,True,2.06,1.66,1.65
294912,GET,False,0.94,0.92,0.89
294912,GET,True,2.68,1.41,1.52
294912,GET,False,0.95,0.94,0.87
294912,GET,True,2.49,1.42,1.7
294912,GET,True,2.33,1.37,1.38
294912,GET,False,0.97,0.93,0.89
294912,GET,False,0.91,0.91,0.88
294912,GET,False,0.91,0.9,0.88
294912,GET,False,0.88,0.89,0.88
294912,GET,True,2.4,1.66,2.11
294912,GET,False,0.95,0.93,0.91
294912,GET,True,2.21,1.47,1.39
294912,GET,True,2.11,1.43,1.6
294912,GET,False,1.21,1.0,0.91
294912,GET,False,0.92,0.94,0.9
294912,GET,False,0.93,0.91,0.9
294912,GET,True,2.82,1.66,1.42
311296,GET,False,1.01,0.93,0.9
311296,GET,False,0.9,0.91,0.88
311296,GET,False,0.93,1.03,0.91
311296,GET,True,1.44,1.38,1.61
311296,GET,True,2.71,1.39,1.39
311296,GET,False,0.97,0.89,0.87
311296,GET,False,1.18,0.93,0.89
311296,GET,True,2.11,1.3,1.61
311296,GET,False,0.91,0.92,0.85
311296,GET,False,0.93,0.98,0.9
311296,GET,True,2.96,1.39,1.51
311296,GET,True,2.64,1.81,1.58
311296,GET,False,1.0,1.28,0.92
327680,GET,False,0.94,0.94,0.91
327680,GET,True,2.17,1.37,1.44
327680,PUT,False,1.43,2.73,0.9
327680,GET,False,0.92,0.89,0.88
327680,GET,False,0.92,0.93,0.9
327680,GET,True,1.85,1.44,1.57
327680,GET,False,0.96,1.03,0.9
327680,GET,True,2.23,1.4,1.36
327680,GET,False,1.03,1.06,0.93
327680,PUT,False,1.07,0.99,0.85
344064,GET,False,0.86,0.92,0.85
344064,PUT,False,1.22,0.95,0.88
344064,GET,True,2.03,1.43,1.71
344064,GET,True,0.22,0.37,0.23
344064,GET,False,0.86,0.85,0.83
344064,PUT,False,1.49,1.11,0.99
344064,GET,False,0.91,0.89,0.88
344064,GET,True,2.09,1.37,1.45
344064,GET,False,0.91,0.9,0.88
344064,GET,False,1.06,1.04,0.9
344064,GET,False,0.94,0.91,0.88
360448,GET,True,2.16,1.37,1.42
360448,GET,False,0.97,0.92,0.87
360448,GET,False,0.91,0.92,0.89
360448,GET,False,0.9,0.89,0.86
360448,GET,False,0.96,0.89,0.89
360448,GET,True,2.33,1.35,1.29
360448,GET,True,2.4,1.38,1.34
360448,GET,False,0.93,0.87,0.84
360448,GET,True,2.32,1.37,1.34
360448,GET,True,1.92,1.36,1.51
360448,GET,False,0.93,0.91,0.9
360448,GET,False,1.07,0.97,0.88
360448,GET,False,0.9,0.92,0.88
360448,GET,False,0.93,0.91,0.9
360448,GET,True,2.27,1.32,1.4
360448,PUT,False,1.3,0.81,0.91
360448,GET,True,2.2,1.32,1.51
376832,GET,False,0.91,0.89,0.87
376832,GET,True,2.07,1.28,1.58
393216,GET,False,1.03,0.94,0.9
409600,GET,False,0.91,0.91,0.89
409600,GET,False,1.0,0.91,0.89
409600,GET,True,2.19,1.47,1.37
409600,GET,True,2.17,1.34,1.49
409600,GET,True,2.17,1.33,1.3
409600,GET,False,0.9,0.89,0.87
409600,GET,True,2.18,1.31,1.36
409600,GET,True,2.43,1.37,1.35
409600,GET,True,2.57,1.6,1.74
409600,GET,True,2.35,1.39,1.39
442368,GET,False,0.97,1.02,0.92
458752,GET,True,2.37,1.33,1.28
458752,GET,False,0.93,0.94,0.91
458752,GET,True,2.37,1.39,1.28
458752,GET,False,0.9,0.95,0.89
458752,GET,False,0.88,0.86,0.86
458752,GET,True,2.18,1.28,1.47
458752,GET,True,2.35,1.3,1.47
458752,GET,False,0.92,0.93,0.91
458752,GET,False,0.9,0.89,0.89
458752,GET,False,1.01,0.96,0.91
458752,GET,False,0.88,0.89,0.88
458752,GET,False,0.89,0.89,0.88
458752,GET,False,0.89,0.88,0.87
458752,GET,True,2.46,1.44,1.52
458752,GET,False,0.86,0.86,0.83
458752,GET,True,2.23,1.36,1.53
458752,GET,True,1.81,1.37,1.44
458752,GET,True,2.09,1.34,1.49
458752,GET,True,2.3,1.34,1.24
458752,GET,False,0.9,0.92,0.87
458752,GET,True,2.14,1.35,1.41
458752,GET,False,0.9,0.95,0.88
458752,PUT,False,1.36,1.1,0.77
475136,GET,False,0.88,0.87,0.85
475136,GET,False,0.87,0.86,0.85
475136,GET,False,0.92,0.91,0.89
491520,GET,True,1.66,1.6,2.06
507904,GET,True,2.89,1.34,1.44
507904,GET,False,0.88,0.91,0.86
507904,GET,False,0.86,0.86,0.84
524288,GET,True,2.36,1.53,1.41
524288,GET,False,1.0,0.99,0.89
524288,GET,False,0.93,0.92,0.88
524288,GET,True,2.28,1.34,1.33
524288,GET,False,0.89,0.9,0.86
540672,GET,True,2.29,1.51,1.49
557056,GET,True,1.82,1.34,1.48
557056,GET,True,2.23,1.27,1.36
557056,GET,True,2.12,1.39,1.52
557056,GET,False,0.95,0.88,0.86
557056,GET,False,0.91,0.88,0.87
557056,GET,True,2.49,1.63,1.5
557056,GET,True,2.12,1.31,1.51
573440,GET,False,0.88,0.88,0.87
573440,GET,True,2.54,1.34,1.52
573440,GET,False,0.88,0.86,0.86
573440,GET,False,0.95,0.96,0.88
589824,GET,True,2.51,1.39,1.56
589824,GET,True,1.74,1.45,1.34
589824,GET,True,2.35,1.37,1.49
589824,GET,False,0.89,0.87,0.86
589824,GET,False,0.91,0.9,0.88
606208,GET,True,2.04,1.31,1.29
606208,GET,False,0.89,0.88,0.88
606208,GET,False,0.86,0.86,0.86
606208,GET,False,0.88,0.89,0.88
606208,GET,False,0.89,0.89,0.89
606208,GET,True,2.57,1.46,1.5
606208,GET,True,1.98,1.34,1.23
606208,GET,True,2.23,1.36,1.44
606208,GET,False,0.89,0.88,0.89
606208,GET,False,0.89,0.92,0.87
622592,GET,False,0.9,0.94,0.88
622592,GET,False,0.87,0.88,0.87
622592,GET,True,1.87,1.35,1.4
622592,GET,False,0.94,0.95,0.89
622592,GET,True,2.34,1.38,1.6
638976,GET,False,0.9,0.89,0.87
638976,GET,True,1.83,1.31,1.37
638976,GET,True,1.95,1.31,1.42
638976,GET,False,0.93,0.98,0.88
638976,GET,True,2.12,1.32,1.36
655360,GET,True,1.82,1.39,1.46
655360,GET,True,1.92,1.32,1.19
655360,GET,False,0.89,0.9,0.88
655360,GET,False,0.88,0.88,0.87
655360,GET,False,0.86,0.86,0.85
655360,GET,True,2.13,1.34,1.48
655360,GET,False,0.86,0.89,0.85
655360,GET,False,0.9,0.9,0.91
655360,GET,False,0.91,0.89,0.89
655360,GET,False,0.9,0.9,0.89
655360,GET,False,0.91,0.94,0.89
655360,GET,False,1.01,0.96,0.92
655360,GET,True,1.8,1.32,1.38
655360,GET,False,0.88,0.88,0.87
655360,GET,False,0.91,0.98,0.89
655360,GET,False,0.91,0.9,0.88
655360,GET,False,0.88,0.89,0.88
655360,GET,False,0.89,0.89,0.89
655360,GET,True,1.81,1.33,1.2
655360,GET,False,0.89,0.9,0.88
655360,GET,False,0.89,0.89,0.88
655360,GET,False,0.96,0.93,0.89
671744,GET,True,2.0,1.34,1.48
671744,GET,False,0.98,0.94,0.87
671744,GET,False,0.91,0.95,0.9
671744,GET,True,2.25,1.48,1.28
671744,GET,False,0.89,0.89,0.93
671744,PUT,False,1.25,0.82,0.73
671744,GET,False,0.9,0.89,0.88
671744,GET,False,0.87,0.87,0.84
671744,PUT,False,1.21,3.31,0.7
671744,GET,True,1.94,1.42,1.63
671744,GET,False,0.89,0.88,0.87
671744,PUT,False,1.2,1.1,0.67
671744,GET,False,0.89,0.9,0.87
671744,GET,False,0.88,0.89,0.86
671744,GET,True,2.15,1.3,1.25
671744,GET,False,0.89,0.87,0.87
671744,GET,False,0.98,0.89,0.88
671744,GET,False,0.88,0.86,0.85
671744,GET,False,0.87,0.86,0.85
671744,GET,True,2.1,1.4,1.21
671744,GET,True,2.19,1.36,1.4
671744,GET,False,0.9,0.89,0.88
671744,PUT,False,1.54,1.06,1.27
671744,GET,False,1.01,0.9,0.87
671744,PUT,False,1.36,1.03,0.73
671744,GET,False,0.99,0.98,0.95
671744,GET,True,1.85,1.32,1.48
671744,GET,False,0.89,0.88,0.88
671744,PUT,False,1.42,1.09,0.66
671744,GET,True,1.98,1.36,1.4
671744,GET,False,0.89,0.9,0.88
671744,PUT,False,1.26,1.12,0.71
671744,GET,True,1.63,1.85,1.42
671744,GET,True,2.05,1.35,1.18
671744,GET,True,1.83,1.35,1.67
671744,GET,True,2.52,1.57,1.2
671744,PUT,False,1.23,0.9,1.64
671744,GET,False,0.92,0.9,0.9
671744,GET,True,1.86,1.36,1.4
671744,GET,False,0.89,0.87,0.88
671744,GET,True,2.3,1.44,1.28
671744,GET,False,0.89,0.9,0.88
671744,GET,False,0.9,0.9,0.88
671744,GET,False,0.9,0.9,0.88
671744,GET,False,0.88,0.89,0.88
671744,GET,True,1.86,1.33,1.34
671744,GET,False,0.93,0.88,0.88
671744,GET,False,0.96,1.01,0.93
671744,PUT,False,1.36,0.73,0.72
688128,GET,False,0.89,0.89,0.88
688128,GET,True,2.06,1.62,1.65
688128,PUT,False,1.11,0.76,0.82
688128,GET,False,0.89,0.89,0.88
688128,GET,True,1.71,1.35,1.42
688128,PUT,False,1.24,0.97,0.77
688128,PUT,False,1.5,1.04,0.78
688128,GET,False,0.89,0.89,0.88
688128,PUT,False,1.36,0.93,0.75
704512,GET,True,2.16,1.44,1.24
704512,GET,False,0.88,0.87,0.86
704512,GET,True,2.27,1.37,1.38
704512,GET,False,0.91,0.92,0.9
704512,GET,True,2.09,1.3,1.23
704512,GET,True,2.19,1.39,1.26
704512,GET,False,0.99,0.95,0.95
704512,GET,False,0.91,0.89,0.88
704512,GET,False,0.87,0.89,0.87
720896,GET,True,2.09,1.32,1.36
720896,GET,False,0.9,0.89,0.89
720896,GET,False,0.97,0.92,0.88
720896,GET,False,0.89,0.89,0.88
720896,GET,True,1.99,1.4,1.41
737280,GET,False,0.88,0.88,0.87
737280,GET,True,2.25,1.34,1.5
737280,GET,False,0.91,0.93,0.88
737280,GET,False,0.88,0.88,0.87
737280,GET,False,0.86,0.86,0.84
737280,GET,False,0.89,0.88,0.87
737280,GET,False,0.91,0.91,0.87
737280,GET,True,1.96,1.31,1.38
737280,GET,True,1.99,1.34,1.42
737280,GET,False,0.96,0.94,0.89
737280,GET,True,2.01,1.21,1.28
737280,GET,False,0.87,0.88,0.85
737280,GET,True,1.71,1.36,1.53
737280,GET,False,0.91,0.9,0.86
737280,GET,False,1.05,0.96,0.98
737280,GET,False,0.89,0.89,0.86
737280,GET,True,2.36,1.45,1.53
737280,GET,True,1.89,1.25,1.18
753664,GET,True,1.74,1.31,1.25
753664,GET,True,2.34,1.33,1.28
753664,GET,True,2.42,1.42,1.41
753664,GET,True,1.49,1.43,1.47
770048,GET,False,0.91,0.9,0.88
770048,GET,False,0.89,0.89,0.88
770048,GET,False,0.88,0.88,0.88
770048,GET,True,2.09,1.33,1.48
786432,GET,True,2.27,1.3,1.58
786432,GET,False,0.91,0.92,0.89
786432,GET,False,0.89,0.9,0.88
786432,GET,False,0.88,0.89,0.88
802816,GET,False,0.9,0.9,0.88
802816,GET,False,0.9,0.95,0.88
802816,GET,True,1.86,1.3,1.31
802816,GET,True,1.99,1.5,1.68
802816,GET,False,0.74,0.73,0.73
802816,GET,False,0.98,0.93,0.87
802816,GET,True,2.16,1.38,1.43
802816,GET,True,2.15,1.28,1.2
802816,GET,False,0.86,0.87,0.85
802816,GET,False,0.86,0.87,0.85
819200,GET,True,2.07,1.31,1.2
819200,GET,False,0.88,0.87,0.87
819200,GET,True,2.23,1.58,1.11
819200,GET,False,0.91,0.9,0.9
819200,GET,True,1.94,1.27,1.28
819200,GET,True,2.0,1.47,1.32
819200,GET,False,0.9,0.91,0.88
819200,GET,True,2.18,1.34,1.24
819200,GET,True,2.13,1.92,1.36
819200,GET,True,2.09,1.32,1.52
819200,GET,True,2.07,1.3,1.34
819200,GET,False,0.9,0.9,0.88
819200,GET,True,2.25,1.39,1.52
819200,GET,False,0.89,0.88,0.87
819200,GET,True,2.08,1.36,1.25
819200,GET,False,0.92,0.88,0.87
819200,GET,False,0.91,0.89,0.88
819200,GET,False,0.87,0.87,0.86
819200,GET,False,0.9,0.89,0.89
819200,GET,False,0.91,0.92,0.89
819200,GET,False,0.86,0.85,0.86
819200,GET,False,0.89,0.89,0.88
819200,GET,False,0.9,0.88,0.88
819200,GET,False,0.91,0.89,0.89
819200,GET,True,1.99,1.44,1.21
819200,GET,False,0.93,0.91,0.86
819200,GET,True,2.16,1.37,1.47
819200,GET,False,0.91,0.91,0.89
819200,GET,True,1.82,1.31,1.16
819200,GET,True,1.81,1.48,1.3
819200,GET,False,0.91,0.9,0.89
819200,GET,True,2.35,1.34,1.23
819200,GET,False,0.91,0.91,0.89
819200,GET,False,0.9,0.89,0.88
819200,GET,False,0.9,0.91,0.87
819200,GET,False,0.89,0.89,0.88
819200,GET,False,0.89,0.89,0.87
819200,GET,True,2.0,1.45,1.51
819200,GET,True,1.88,1.75,1.27
819200,GET,False,1.12,0.96,0.95
819200,GET,False,0.87,0.89,0.87
819200,GET,False,0.89,0.9,0.89
819200,GET,True,1.92,1.34,1.27
819200,GET,False,0.93,0.91,0.87
819200,GET,False,0.89,0.89,0.87
819200,GET,False,0.9,0.88,0.87
819200,GET,False,0.88,0.88,0.88
819200,GET,False,0.88,0.88,0.88
819200,GET,False,0.89,0.89,0.87
819200,GET,False,0.92,0.9,0.89
819200,GET,False,0.89,0.89,0.88
819200,GET,True,1.81,1.51,1.37
819200,GET,False,0.91,0.9,0.89
819200,GET,True,2.38,1.32,1.47
835584,GET,True,2.15,1.4,2.0
835584,GET,True,1.88,1.4,1.19
835584,GET,False,0.91,0.92,0.9
851968,GET,False,0.87,0.87,0.86
851968,GET,False,0.88,0.88,0.88
851968,GET,False,0.89,0.88,0.88
851968,GET,True,1.95,1.32,1.27
851968,GET,False,0.88,0.88,0.87
851968,GET,False,0.9,0.9,0.89
851968,GET,False,0.87,0.86,0.85
868352,GET,False,0.88,0.88,0.88
868352,GET,False,0.89,0.9,0.89
868352,GET,False,0.89,0.88,0.88
868352,GET,True,1.64,1.28,1.2
868352,GET,True,1.9,1.43,1.45
868352,GET,False,0.81,0.82,0.81
868352,GET,True,1.83,1.47,1.13
884736,GET,True,1.78,1.31,1.27
884736,GET,True,2.13,1.3,1.35
884736,PUT,False,1.32,0.88,0.78
884736,GET,False,0.89,0.89,0.87
884736,GET,False,0.88,0.88,0.88
884736,GET,True,1.83,1.37,1.31
884736,GET,False,0.92,0.91,0.89
884736,GET,False,0.87,0.86,0.85
884736,GET,False,0.89,0.88,0.88
901120,GET,True,1.73,1.33,1.2
901120,GET,False,0.87,0.86,0.85
901120,GET,False,0.9,0.96,0.91
901120,GET,False,0.88,0.88,0.87
901120,GET,False,0.91,0.91,0.89
917504,GET,True,1.91,1.39,1.25
933888,GET,True,1.86,1.28,1.32
933888,GET,True,1.93,1.34,1.27
933888,PUT,False,0.99,0.65,0.56
933888,GET,False,0.89,0.88,0.88
933888,GET,True,2.01,1.33,1.1
950272,GET,False,0.86,0.86,0.85
950272,GET,False,0.91,0.92,0.91
966656,GET,False,0.9,0.88,0.87
966656,GET,False,0.91,0.89,0.87
983040,GET,False,0.87,0.88,0.87
983040,GET,False,0.94,0.96,0.88
983040,GET,False,0.86,0.86,0.86
983040,GET,True,2.54,1.49,1.37
983040,GET,False,0.88,0.87,0.87
983040,GET,True,1.97,1.44,1.32
983040,GET,True,2.07,1.31,1.33
983040,GET,False,0.87,0.88,0.87
1015808,GET,False,0.91,0.9,0.89
1015808,GET,True,1.89,1.31,1.2
1015808,GET,False,0.9,0.88,0.87
1015808,GET,True,2.45,1.79,1.11
1015808,GET,False,0.96,0.9,0.9
1015808,GET,False,0.87,0.86,0.86
1015808,GET,False,0.89,0.92,0.87
1015808,GET,True,1.91,1.38,1.27
1015808,GET,True,1.92,1.35,1.34
1015808,GET,True,2.07,1.29,1.19
1032192,GET,False,0.88,0.88,0.87
1032192,GET,False,0.87,0.87,0.86
1032192,GET,False,0.88,0.86,0.86
1032192,GET,False,0.87,0.88,0.85
1032192,GET,True,1.86,1.32,2.15
1032192,GET,True,2.09,1.66,1.31
1032192,GET,False,0.89,0.89,0.87
1032192,GET,False,0.86,0.86,0.85
1032192,GET,False,0.89,0.91,0.88
1032192,GET,True,1.86,1.31,1.13
1032192,GET,True,1.89,1.34,1.19
1032192,GET,True,2.18,1.31,1.17
1032192,GET,False,0.89,0.9,0.88
1032192,GET,True,1.99,1.73,1.12
1032192,GET,True,2.27,1.56,1.12
1032192,GET,False,0.92,0.89,0.87
1048576,GET,True,1.79,1.45,1.19
1048576,PUT,False,1.27,0.86,0.68
1048576,PUT,False,1.21,0.6,0.66
1048576,PUT,False,1.14,0.74,0.81
1048576,PUT,False,1.36,0.72,0.57
1048576,GET,False,0.97,0.91,0.88
1048576,GET,False,0.9,0.88,0.87
1048576,PUT,False,1.12,0.66,0.73
1048576,GET,True,2.05,1.32,1.14
1064960,GET,True,1.91,1.43,1.53
1064960,GET,True,1.81,1.37,1.1
1064960,GET,False,0.89,0.88,0.89
1064960,GET,True,2.04,1.45,1.49
1064960,GET,False,0.9,0.9,0.89
1064960,GET,True,2.36,1.55,1.2
1064960,GET,False,0.93,0.9,0.89
1064960,GET,False,0.92,0.9,0.88
1064960,GET,True,2.0,1.61,1.23
1064960,GET,True,1.92,1.84,1.19
1064960,GET,True,1.56,1.35,1.33
1064960,GET,False,0.89,0.89,0.89
1064960,GET,True,1.92,1.33,1.18
1064960,GET,True,2.37,1.4,1.16
1064960,GET,False,0.88,0.83,0.81
1064960,GET,False,0.89,0.89,0.88
1064960,GET,False,0.9,1.29,0.88
1064960,GET,False,0.9,0.93,0.88
1064960,GET,True,1.89,1.52,1.26
1064960,GET,True,2.11,1.27,1.18
1064960,GET,True,1.91,1.31,1.17
1064960,GET,False,0.89,0.89,0.88
1064960,GET,False,0.89,0.88,0.88
1097728,GET,False,0.95,0.93,0.92
1114112,GET,False,0.95,0.94,0.93
1114112,GET,False,0.96,0.95,0.95
1114112,GET,True,1.86,1.62,1.2
1114112,GET,False,0.91,0.91,0.9
1114112,GET,False,0.86,0.86,0.85
1114112,GET,False,0.95,0.93,0.93
1114112,GET,False,0.99,0.93,0.92
1130496,GET,True,1.95,1.41,1.15
1130496,GET,False,0.86,0.86,0.85
1146880,GET,False,0.96,0.95,0.93
1146880,GET,False,0.94,0.93,0.93
1146880,GET,True,2.06,1.41,1.36
1146880,GET,False,0.94,0.93,0.93
1146880,GET,False,0.94,0.96,0.93
1146880,GET,False,0.97,0.94,0.92
1146880,GET,False,0.94,0.94,0.94
1146880,GET,False,0.93,0.93,0.92
1179648,GET,False,0.94,0.95,0.94
1179648,GET,False,0.94,0.95,0.94
1179648,GET,True,2.22,1.49,1.25
1179648,GET,True,1.9,1.4,1.31
1196032,GET,False,0.92,0.92,0.92
1196032,GET,False,0.96,0.94,0.92
1212416,GET,True,1.96,1.44,1.23
1212416,GET,True,2.34,1.38,1.19
1212416,GET,False,0.96,0.95,0.94
1212416,GET,False,0.95,0.94,0.93
1228800,GET,True,2.39,1.63,1.47
1228800,GET,False,0.95,0.96,0.94
1261568,GET,False,0.93,0.93,0.92
1277952,GET,True,2.3,1.42,1.22
1277952,GET,False,0.96,0.96,0.95
1277952,GET,False,0.94,0.94,0.93
1277952,GET,True,1.66,1.56,1.26
1277952,GET,False,0.9,0.89,0.89
1277952,GET,False,1.03,0.96,0.95
1277952,GET,False,0.89,0.88,0.88
1277952,GET,False,1.05,1.03,0.95
1277952,GET,True,2.15,1.5,1.33
1294336,GET,True,1.91,1.85,1.36
1294336,GET,True,1.87,1.45,1.31
1294336,GET,True,2.04,1.3,1.23
1294336,GET,False,1.0,0.94,0.94
1294336,GET,False,0.96,0.97,0.96
1294336,GET,True,2.2,1.33,1.13
1310720,GET,False,0.96,0.95,0.96
1310720,GET,True,2.05,1.67,1.5
1310720,GET,True,2.07,1.85,1.27
1310720,GET,False,0.97,0.96,0.96
1327104,GET,True,1.84,1.46,1.22
1327104,GET,True,1.81,1.44,1.26
1327104,GET,True,1.96,1.68,1.6
1343488,GET,False,0.98,0.97,0.96
1343488,GET,True,2.18,1.57,1.47
1359872,GET,False,0.87,0.87,0.87
1359872,GET,True,2.32,1.57,1.28
1359872,GET,False,0.96,1.0,0.95
