readReplicas, filename /tmp16777216replicas.dat, loop 1000
/tmp16777216replicas.dat is a ReplicasFile!
starting benchmark...
Loop 759 (us) 2575.555
Loop 760 (us) 2575.37
Loop 761 (us) 2574.504
Loop 762 (us) 2576.106
Loop 763 (us) 2574.217
Loop 764 (us) 2574.401
Loop 765 (us) 2575.279
Loop 766 (us) 2575.274
Loop 767 (us) 2575.776
Loop 768 (us) 2575.348
Loop 769 (us) 2575.68
Loop 770 (us) 2575.679
Loop 771 (us) 2574.551
Loop 772 (us) 2574.541
Loop 773 (us) 2575.73
Loop 774 (us) 2574.387
Loop 775 (us) 2574.346
Loop 776 (us) 2575.206
Loop 777 (us) 2575.615
Loop 778 (us) 2575.496
Loop 779 (us) 2574.616
Loop 780 (us) 2574.344
Loop 781 (us) 2575.466
Loop 782 (us) 2575.492
Loop 783 (us) 2575.416
Loop 784 (us) 2574.431
Loop 785 (us) 2574.331
Loop 786 (us) 2575.499
Loop 787 (us) 2574.36
Loop 788 (us) 2575.365
Loop 789 (us) 2574.774
Loop 790 (us) 2575.415
Loop 791 (us) 2575.289
Loop 792 (us) 2575.58
Loop 793 (us) 2574.91
Loop 794 (us) 2575.764
Loop 795 (us) 2574.303
Loop 796 (us) 2575.668
Loop 797 (us) 2575.038
Loop 798 (us) 2574.475
Loop 799 (us) 2574.373
Loop 800 (us) 2575.468
Loop 801 (us) 2575.201
Loop 802 (us) 2575.479
Loop 803 (us) 2575.664
Loop 804 (us) 2575.298
Loop 805 (us) 2574.994
Loop 806 (us) 2575.285
Loop 807 (us) 2575.478
Loop 808 (us) 2574.644
Loop 809 (us) 2574.293
Loop 810 (us) 2574.409
Loop 811 (us) 2575.841
Loop 812 (us) 2573.927
Loop 813 (us) 2575.476
Loop 814 (us) 2574.464
Loop 815 (us) 2575.437
Loop 816 (us) 2575.648
Loop 817 (us) 2574.378
Loop 818 (us) 2575.685
Loop 819 (us) 2574.369
Loop 820 (us) 2575.579
Loop 821 (us) 2575.637
Loop 822 (us) 2575.544
Loop 823 (us) 2575.75
Loop 824 (us) 2574.327
Loop 825 (us) 2574.687
Loop 826 (us) 2574.319
Loop 827 (us) 2575.586
Loop 828 (us) 2575.907
Loop 829 (us) 2574.35
Loop 830 (us) 2574.99
Loop 831 (us) 2574.696
Loop 832 (us) 2575.468
Loop 833 (us) 2575.378
Loop 834 (us) 2575.759
Loop 835 (us) 2575.16
