No,Size,Type,IsDegradeRead,replicas,nativeec,microec,NativeecTimes,MicroecTimes
10753,2620,GET,True,6.44,33.16,15.957,5.15,2.48
4731,2620,PUT,False,11.967,39.227,28.778,3.28,2.4
4666,2620,GET,False,6.196,16.272,9.6,2.63,1.55
3688,2620,GET,False,4.781,17.595,10.946,3.68,2.29
5606,2620,GET,False,4.556,13.75,9.191,3.02,2.02
6160,2620,GET,False,6.388,37.91,9.189,5.93,1.44
4513,2620,GET,True,5.326,36.253,13.595,6.81,2.55
6197,2620,GET,False,5.704,10.918,8.471,1.91,1.49
7069,2624,GET,False,5.194,14.718,12.488,2.83,2.4
9288,2624,GET,False,5.418,24.928,7.884,4.6,1.46
5859,2624,GET,True,5.459,14.005,14.539,2.57,2.66
165,2628,GET,False,5.058,16.402,9.149,3.24,1.81
10392,2628,GET,True,4.758,20.795,13.635,4.37,2.87
9019,2628,GET,False,5.208,25.548,10.362,4.91,1.99
2804,2628,GET,True,4.32,18.731,11.408,4.34,2.64
2111,2628,GET,False,4.521,23.851,9.822,5.28,2.17
1761,2628,GET,False,4.781,29.081,9.501,6.08,1.99
10511,2628,GET,True,4.575,18.412,12.989,4.02,2.84
932,2628,GET,False,6.342,19.729,7.918,3.11,1.25
2918,2628,GET,False,4.656,26.197,10.115,5.63,2.17
9323,2628,GET,False,5.396,25.314,14.251,4.69,2.64
703,2628,GET,False,5.769,18.794,10.422,3.26,1.81
2459,2628,GET,False,4.577,15.992,8.304,3.49,1.81
583,2628,GET,True,4.879,21.801,10.576,4.47,2.17
2552,2628,GET,True,4.042,22.362,11.589,5.53,2.87
7335,2628,GET,True,4.677,16.028,13.322,3.43,2.85
2565,2628,GET,True,4.972,26.642,14.234,5.36,2.86
694,2628,GET,False,4.93,16.674,10.693,3.38,2.17
496,2628,GET,False,5.824,17.443,10.552,3.0,1.81
2791,2628,GET,False,4.846,16.387,8.784,3.38,1.81
9433,2628,GET,False,4.38,19.623,12.466,4.48,2.85
3733,2628,GET,False,4.939,14.227,10.642,2.88,2.15
7966,2628,GET,False,5.155,21.386,9.874,4.15,1.92
8027,2628,GET,False,6.682,10.224,7.844,1.53,1.17
7369,2628,GET,False,4.124,13.922,6.059,3.38,1.47
752,2628,GET,False,5.092,22.726,9.193,4.46,1.81
28,2628,GET,False,5.74,22.001,8.421,3.83,1.47
8295,2628,GET,False,4.761,16.53,8.599,3.47,1.81
3671,2628,GET,False,4.451,10.582,8.946,2.38,2.01
5413,2628,GET,False,4.696,23.673,13.376,5.04,2.85
2508,2628,GET,False,6.462,33.072,13.939,5.12,2.16
3266,2628,GET,True,4.413,17.419,11.675,3.95,2.65
5273,2628,GET,False,4.368,16.652,8.779,3.81,2.01
7914,2628,GET,False,5.216,16.245,7.679,3.11,1.47
7436,2628,GET,False,6.043,17.58,12.048,2.91,1.99
2444,2628,GET,True,4.857,21.265,13.847,4.38,2.85
5976,2628,GET,False,5.128,13.196,10.302,2.57,2.01
1160,2628,GET,False,4.542,15.195,9.049,3.35,1.99
1842,2628,GET,False,4.637,21.415,9.232,4.62,1.99
1873,2628,GET,False,5.644,23.968,12.19,4.25,2.16
5081,2628,GET,False,5.663,13.46,10.275,2.38,1.81
3824,2628,GET,False,4.911,16.889,9.465,3.44,1.93
3915,2628,GET,True,4.966,23.601,13.092,4.75,2.64
1649,2628,GET,False,5.36,18.749,9.714,3.5,1.81
116,2628,GET,False,5.37,20.691,10.344,3.85,1.93
6691,2628,GET,False,4.296,11.884,8.306,2.77,1.93
9093,2628,GET,True,4.719,26.194,12.448,5.55,2.64
10647,2628,GET,False,4.543,9.477,9.104,2.09,2.0
565,2628,GET,False,5.264,17.278,10.145,3.28,1.93
7540,2628,GET,True,5.026,16.429,14.357,3.27,2.86
9805,2628,GET,True,4.987,20.634,13.238,4.14,2.65
6687,2628,GET,False,5.659,11.188,11.292,1.98,2.0
9584,2628,GET,False,4.627,16.747,8.362,3.62,1.81
7823,2628,GET,True,4.506,16.821,11.924,3.73,2.65
6174,2628,GET,True,5.999,17.537,12.434,2.92,2.07
2030,2628,GET,True,4.763,28.899,13.733,6.07,2.88
515,2628,GET,False,6.148,16.498,12.094,2.68,1.97
7119,2628,GET,False,4.279,13.375,9.394,3.13,2.2
876,2628,GET,False,4.424,15.815,8.727,3.57,1.97
203,2628,GET,True,5.288,18.418,11.635,3.48,2.2
873,2628,GET,False,4.778,17.787,8.535,3.72,1.79
7412,2628,GET,False,5.085,15.652,9.099,3.08,1.79
2551,2628,GET,True,5.708,30.368,14.938,5.32,2.62
4733,2628,GET,False,4.84,11.106,9.445,2.29,1.95
428,2628,GET,False,5.063,19.723,9.852,3.9,1.95
9076,2628,GET,False,4.563,15.789,8.97,3.46,1.97
4580,2628,GET,False,5.299,19.362,9.463,3.65,1.79
7028,2628,GET,True,4.606,22.864,12.084,4.96,2.62
5248,2628,GET,False,4.683,21.761,10.314,4.65,2.2
5622,2628,GET,False,4.198,11.18,9.226,2.66,2.2
7627,2628,GET,False,4.554,20.133,11.939,4.42,2.62
1276,2628,GET,False,3.949,13.952,7.079,3.53,1.79
8491,2628,GET,True,5.877,30.168,15.369,5.13,2.62
2089,2628,GET,True,4.875,23.933,12.768,4.91,2.62
3139,2628,GET,False,5.331,22.346,11.689,4.19,2.19
3601,2628,GET,True,5.106,25.903,11.212,5.07,2.2
1734,2628,GET,True,4.392,26.11,12.79,5.94,2.91
7328,2628,GET,False,4.116,12.688,7.313,3.08,1.78
10500,2628,GET,False,5.131,16.371,7.722,3.19,1.5
2821,2628,GET,True,12.092,74.367,26.739,6.15,2.21
2761,2628,GET,False,4.504,17.466,8.822,3.88,1.96
5883,2628,GET,True,6.636,39.258,13.022,5.92,1.96
8314,2628,GET,False,5.001,17.807,9.781,3.56,1.96
4002,2628,GET,False,4.427,29.337,8.698,6.63,1.96
10315,2628,GET,False,4.446,17.09,8.712,3.84,1.96
7354,2628,GET,False,5.299,11.467,9.449,2.16,1.78
473,2628,GET,True,4.405,17.746,11.49,4.03,2.61
6535,2628,GET,False,4.766,18.7,9.335,3.92,1.96
3207,2628,GET,False,5.142,13.01,7.72,2.53,1.5
8827,2628,GET,False,6.119,42.015,12.02,6.87,1.96
6294,2628,GET,True,4.66,19.331,12.155,4.15,2.61
7355,2628,GET,True,4.493,13.051,9.881,2.9,2.2
3602,2628,GET,False,5.055,15.774,7.574,3.12,1.5
34,2628,GET,True,5.855,16.595,12.907,2.83,2.2
8694,2628,GET,False,5.64,29.008,16.422,5.14,2.91
6327,2628,GET,False,22.943,10.952,8.714,0.48,0.38
7777,2628,GET,False,4.247,16.865,9.347,3.97,2.2
8926,2628,GET,True,5.071,23.333,14.741,4.6,2.91
778,2628,GET,False,5.342,20.838,11.727,3.9,2.2
5950,2628,GET,False,4.342,13.191,8.481,3.04,1.95
222,2628,GET,False,14.428,38.766,7.32,2.69,0.51
1270,2628,GET,False,4.389,12.316,7.877,2.81,1.79
10117,2628,GET,False,5.131,31.062,11.187,6.05,2.18
3749,2628,GET,False,4.375,24.841,7.857,5.68,1.8
4939,2628,GET,False,3.758,14.908,8.194,3.97,2.18
7874,2628,GET,False,4.74,24.182,12.464,5.1,2.63
9338,2628,GET,False,5.447,13.589,10.468,2.49,1.92
2477,2628,GET,False,5.237,20.414,9.427,3.9,1.8
1423,2628,GET,False,4.958,28.587,9.838,5.77,1.98
8231,2628,GET,False,4.821,17.46,10.524,3.62,2.18
2243,2628,GET,False,5.851,27.235,12.735,4.65,2.18
3131,2628,GET,False,6.544,14.398,12.668,2.2,1.94
2474,2628,GET,False,4.671,19.974,8.394,4.28,1.8
3910,2628,GET,True,4.776,24.046,12.539,5.03,2.63
51,2628,GET,False,7.307,12.454,7.583,1.7,1.04
7088,2628,GET,False,4.385,15.717,11.511,3.58,2.63
9492,2628,GET,True,4.951,27.497,14.258,5.55,2.88
3640,2628,GET,False,4.927,11.301,10.686,2.29,2.17
140,2628,GET,False,5.58,20.856,10.828,3.74,1.94
2731,2628,GET,False,4.782,16.702,9.511,3.49,1.99
3221,2628,GET,False,4.561,9.196,9.876,2.02,2.17
5064,2628,GET,True,4.912,19.891,14.22,4.05,2.89
4655,2628,GET,False,4.868,12.326,9.438,2.53,1.94
3522,2628,GET,False,5.205,18.496,10.079,3.55,1.94
8962,2628,GET,True,4.516,13.966,13.058,3.09,2.89
1812,2628,GET,False,4.823,16.868,9.414,3.5,1.95
8158,2628,GET,False,4.516,16.615,11.817,3.68,2.62
8869,2628,GET,False,4.521,15.607,9.915,3.45,2.19
2032,2628,GET,False,5.713,29.592,10.207,5.18,1.79
6975,2628,GET,False,5.418,25.215,8.017,4.65,1.48
4858,2628,GET,False,4.14,15.926,8.078,3.85,1.95
8845,2628,GET,True,4.496,23.912,13.041,5.32,2.9
7313,2628,GET,True,4.66,22.312,12.207,4.79,2.62
5131,2628,GET,False,4.956,23.103,14.357,4.66,2.9
2781,2628,GET,True,4.277,27.016,11.312,6.32,2.64
9804,2628,GET,True,5.369,26.044,15.512,4.85,2.89
114,2628,GET,False,6.067,41.246,12.004,6.8,1.98
1159,2628,GET,True,4.527,19.282,11.881,4.26,2.62
4502,2628,GET,False,4.812,14.308,9.32,2.97,1.94
6591,2628,GET,True,4.797,29.294,12.581,6.11,2.62
6253,2628,GET,False,5.531,8.396,8.209,1.52,1.48
4035,2628,GET,False,4.16,27.948,12.005,6.72,2.89
6098,2628,GET,False,6.958,21.26,10.312,3.06,1.48
4768,2628,GET,True,5.118,28.297,13.413,5.53,2.62
512,2628,GET,False,5.623,16.766,10.881,2.98,1.94
3060,2628,GET,False,4.518,20.926,11.06,4.63,2.45
3893,2628,GET,False,5.025,12.686,7.354,2.52,1.46
4398,2628,GET,False,4.213,15.17,11.268,3.6,2.67
4290,2628,GET,False,3.902,12.02,5.694,3.08,1.46
8318,2628,GET,False,5.056,17.026,10.594,3.37,2.1
2751,2628,GET,False,4.477,26.298,9.173,5.87,2.05
1630,2628,GET,False,5.727,21.57,11.745,3.77,2.05
7985,2628,GET,False,4.77,19.884,10.032,4.17,2.1
3724,2628,GET,False,5.326,24.978,9.84,4.69,1.85
4509,2628,GET,False,5.095,25.352,9.631,4.98,1.89
1219,2628,GET,True,4.362,23.649,12.099,5.42,2.77
6977,2628,GET,False,4.588,22.092,9.621,4.82,2.1
6987,2628,GET,False,4.746,17.872,6.78,3.77,1.43
6697,2628,GET,False,5.272,27.952,9.791,5.3,1.86
7270,2628,GET,False,4.4,14.509,8.312,3.3,1.89
1157,2628,GET,True,4.739,20.31,12.878,4.29,2.72
6407,2628,GET,True,4.822,25.266,13.138,5.24,2.72
2405,2628,GET,False,4.545,23.307,12.582,5.13,2.77
2002,2628,GET,False,4.952,19.143,10.127,3.87,2.05
145,2628,GET,True,5.827,23.892,15.831,4.1,2.72
9285,2628,GET,False,5.303,12.199,10.854,2.3,2.05
1646,2628,GET,False,5.094,21.396,10.441,4.2,2.05
2657,2628,GET,True,4.413,21.926,12.239,4.97,2.77
1017,2628,GET,True,5.012,20.748,13.633,4.14,2.72
3223,2628,GET,False,4.408,10.006,9.243,2.27,2.1
8141,2628,GET,False,4.722,16.291,8.91,3.45,1.89
696,2628,GET,False,6.069,18.947,12.364,3.12,2.04
1577,2628,GET,False,5.269,19.048,11.095,3.62,2.11
2763,2628,GET,False,4.708,15.711,8.652,3.34,1.84
2332,2628,GET,False,4.634,20.828,9.46,4.49,2.04
10410,2628,GET,False,4.935,22.098,10.077,4.48,2.04
4107,2628,GET,False,4.693,14.494,9.898,3.09,2.11
2147,2628,GET,False,4.552,16.533,8.605,3.63,1.89
414,2628,GET,False,5.169,19.656,9.549,3.8,1.85
215,2628,GET,False,5.198,24.227,9.594,4.66,1.85
5460,2628,GET,False,4.159,16.96,8.745,4.08,2.1
5896,2628,GET,False,5.618,28.824,11.465,5.13,2.04
4983,2628,GET,True,4.678,25.503,12.654,5.45,2.71
492,2628,GET,True,5.902,28.521,16.03,4.83,2.72
8449,2628,GET,False,4.623,15.583,9.441,3.37,2.04
719,2628,GET,True,4.576,25.653,12.429,5.61,2.72
7303,2628,GET,False,5.377,15.154,10.181,2.82,1.89
2038,2628,GET,False,4.564,19.903,8.434,4.36,1.85
8076,2628,GET,False,4.478,14.087,8.454,3.15,1.89
10186,2628,GET,True,4.83,20.531,13.363,4.25,2.77
5907,2628,GET,False,5.549,15.86,11.579,2.86,2.09
562,2628,GET,False,5.407,21.86,11.325,4.04,2.09
6303,2628,GET,False,4.857,24.102,9.019,4.96,1.86
6693,2628,GET,True,4.947,15.447,13.506,3.12,2.73
5092,2628,GET,False,4.962,14.247,7.061,2.87,1.42
4276,2628,GET,False,5.5,13.085,7.724,2.38,1.4
528,2628,GET,True,12.197,55.692,31.871,4.57,2.61
2478,2628,GET,False,4.766,18.042,8.895,3.79,1.87
1598,2628,GET,False,5.604,14.996,11.566,2.68,2.06
3557,2628,GET,False,4.127,16.585,11.324,4.02,2.74
3112,2628,GET,False,5.615,14.563,11.701,2.59,2.08
1797,2628,GET,False,4.571,12.503,9.411,2.74,2.06
3940,2628,GET,False,4.471,19.315,8.415,4.32,1.88
9868,2628,GET,False,4.546,18.27,9.397,4.02,2.07
5263,2628,GET,False,4.914,15.259,9.223,3.11,1.88
5496,2628,GET,True,5.57,27.272,15.262,4.9,2.74
3482,2628,GET,False,5.08,16.671,13.989,3.28,2.75
6356,2628,GET,False,5.059,16.391,9.438,3.24,1.87
5399,2628,GET,False,5.111,17.22,10.613,3.37,2.08
1425,2628,GET,False,4.911,22.716,9.208,4.63,1.87
4547,2628,GET,False,5.72,27.391,11.843,4.79,2.07
4377,2628,GET,False,4.281,19.456,11.786,4.54,2.75
4897,2628,GET,False,4.648,18.074,9.605,3.89,2.07
7769,2628,GET,False,4.55,19.825,8.575,4.36,1.88
2639,2628,GET,False,5.154,17.624,9.493,3.42,1.84
7939,2628,GET,False,4.952,15.909,10.214,3.21,2.06
1738,2628,GET,False,4.755,16.705,9.894,3.51,2.08
1632,2628,GET,False,5.68,19.275,10.759,3.39,1.89
2730,2628,GET,False,5.3,18.964,9.881,3.58,1.86
1905,2628,GET,False,5.012,18.261,9.318,3.64,1.86
3676,2628,GET,True,5.329,13.24,14.728,2.48,2.76
6422,2628,GET,False,5.41,18.587,10.211,3.44,1.89
5954,2628,GET,False,4.988,30.107,13.769,6.04,2.76
5536,2628,GET,False,5.891,35.03,12.063,5.95,2.05
6521,2628,GET,False,4.662,18.631,12.706,4.0,2.73
2269,2628,GET,False,5.9,17.306,12.329,2.93,2.09
8252,2628,GET,False,8.522,41.938,12.115,4.92,1.42
5274,2628,GET,False,3.757,12.838,6.997,3.42,1.86
6166,2628,GET,True,6.019,20.154,11.221,3.35,1.86
1543,2628,GET,False,5.328,17.016,9.933,3.19,1.86
1919,2628,GET,True,6.452,42.87,17.586,6.64,2.73
5253,2628,GET,False,4.479,17.884,9.238,3.99,2.06
3786,2628,GET,True,5.02,23.639,13.868,4.71,2.76
4317,2628,GET,False,4.678,24.33,8.716,5.2,1.86
6530,2628,GET,True,5.192,21.753,14.333,4.19,2.76
645,2628,GET,False,4.666,20.102,8.776,4.31,1.88
1581,2628,GET,False,5.646,19.292,11.764,3.42,2.08
513,2628,GET,True,5.266,29.419,14.629,5.59,2.78
5522,2628,GET,True,4.742,25.785,13.189,5.44,2.78
1082,2628,GET,False,5.421,16.883,9.971,3.11,1.84
1330,2628,GET,False,5.32,17.528,11.392,3.29,2.14
976,2628,GET,False,5.706,17.153,12.163,3.01,2.13
1456,2628,GET,False,5.059,17.107,9.224,3.38,1.82
6820,2628,GET,False,4.755,21.83,8.642,4.59,1.82
3886,2628,GET,False,4.716,11.904,10.046,2.52,2.13
6774,2628,GET,False,5.682,17.056,10.363,3.0,1.82
8197,2628,GET,False,5.941,20.794,12.014,3.5,2.02
3475,2628,GET,False,5.716,38.839,15.338,6.79,2.68
1883,2628,GET,False,6.167,22.941,11.247,3.72,1.82
3979,2628,GET,False,5.591,10.557,8.127,1.89,1.45
1816,2628,GET,False,4.853,16.848,8.842,3.47,1.82
2489,2628,GET,False,4.693,23.805,9.466,5.07,2.02
5367,2628,GET,False,4.664,15.46,9.429,3.31,2.02
1527,2628,GET,False,4.533,31.516,8.672,6.95,1.91
1281,2628,GET,False,4.383,11.749,8.864,2.68,2.02
2307,2628,GET,True,4.631,26.291,13.089,5.68,2.83
10585,2628,GET,True,4.455,17.813,12.608,4.0,2.83
3647,2628,GET,True,4.104,16.94,11.625,4.13,2.83
2706,2628,GET,False,4.604,25.43,9.785,5.52,2.13
2785,2628,GET,False,4.336,18.962,9.262,4.37,2.14
10328,2628,GET,False,4.532,18.861,9.644,4.16,2.13
3144,2628,GET,False,5.685,30.504,10.852,5.37,1.91
4369,2628,GET,False,4.673,26.293,6.772,5.63,1.45
4852,2628,GET,False,4.874,28.784,10.495,5.91,2.15
6551,2628,GET,False,4.715,9.704,8.581,2.06,1.82
7311,2628,GET,True,4.402,26.78,12.512,6.08,2.84
958,2628,GET,False,6.658,25.991,8.307,3.9,1.25
9175,2628,GET,False,4.171,12.994,8.948,3.12,2.15
2701,2628,GET,False,4.411,16.937,8.014,3.84,1.82
514,2628,GET,True,5.631,22.749,14.988,4.04,2.66
8433,2628,GET,False,5.911,13.542,10.746,2.29,1.82
1201,2628,GET,True,3.906,21.938,11.083,5.62,2.84
1604,2628,GET,False,5.139,11.629,11.019,2.26,2.14
153,2628,GET,False,5.236,15.972,9.975,3.05,1.91
9340,2628,GET,False,5.821,34.735,16.536,5.97,2.84
4760,2628,GET,True,5.962,27.318,12.745,4.58,2.14
453,2628,GET,False,5.022,22.335,10.736,4.45,2.14
6612,2628,GET,False,5.394,22.445,9.816,4.16,1.82
2394,2628,GET,False,5.062,17.615,10.182,3.48,2.01
1027,2628,GET,False,4.98,15.197,9.519,3.05,1.91
3073,2628,GET,False,4.58,15.693,12.221,3.43,2.67
3677,2628,GET,False,4.563,9.964,9.166,2.18,2.01
7080,2628,GET,False,4.311,15.538,8.903,3.6,2.07
207,2628,GET,True,5.569,19.861,11.964,3.57,2.15
1123,2628,GET,False,5.44,20.174,9.957,3.71,1.83
3615,2628,GET,False,6.491,17.399,8.479,2.68,1.31
4920,2628,GET,False,4.895,18.746,9.281,3.83,1.9
2115,2628,GET,False,4.972,17.471,9.145,3.51,1.84
7830,2628,GET,True,3.84,13.18,10.322,3.43,2.69
4876,2628,GET,False,4.754,15.051,6.498,3.17,1.37
1723,2628,GET,True,4.836,22.761,13.423,4.71,2.78
1180,2628,GET,False,5.201,26.118,9.835,5.02,1.89
6153,2628,GET,False,5.391,14.454,11.371,2.68,2.11
275,2628,GET,False,4.776,13.262,8.767,2.78,1.84
6000,2628,GET,False,4.343,14.417,9.148,3.32,2.11
772,2628,GET,False,6.499,36.467,12.274,5.61,1.89
133,2628,GET,True,5.299,27.473,14.283,5.18,2.7
7527,2628,GET,False,4.98,29.112,9.408,5.85,1.89
9067,2628,GET,False,4.482,13.517,9.469,3.02,2.11
7613,2628,GET,True,5.533,23.191,15.364,4.19,2.78
7146,2628,GET,True,4.313,18.907,11.666,4.38,2.7
6775,2628,GET,False,4.346,13.448,8.006,3.09,1.84
9374,2628,GET,False,6.381,27.875,11.721,4.37,1.84
8337,2628,GET,True,4.377,20.094,11.803,4.59,2.7
5182,2628,GET,False,4.926,20.78,9.076,4.22,1.84
5617,2628,GET,False,4.483,11.226,8.521,2.5,1.9
3177,2628,GET,False,4.373,16.28,8.366,3.72,1.91
7152,2628,GET,True,4.232,16.141,11.37,3.81,2.69
3420,2628,GET,False,4.481,15.948,8.178,3.56,1.83
5154,2628,GET,False,4.975,16.118,9.128,3.24,1.83
5374,2628,GET,True,5.837,23.437,12.437,4.02,2.13
6675,2628,GET,True,4.944,17.592,13.956,3.56,2.82
7963,2628,GET,True,5.132,17.89,14.488,3.49,2.82
6900,2628,GET,False,4.389,16.656,8.921,3.79,2.03
9680,2628,GET,False,4.265,14.831,9.064,3.48,2.13
7731,2628,GET,False,4.292,16.39,12.042,3.82,2.81
4049,2628,GET,False,4.727,19.505,9.608,4.13,2.03
204,2628,GET,True,5.968,18.41,12.119,3.08,2.03
10295,2628,GET,False,6.322,25.76,8.292,4.07,1.31
7990,2628,GET,False,4.786,15.086,6.332,3.15,1.32
8128,2628,GET,False,5.472,14.161,11.12,2.59,2.03
465,2628,GET,True,4.908,20.005,13.139,4.08,2.68
4211,2628,GET,True,5.102,18.77,14.342,3.68,2.81
3140,2628,GET,False,4.209,9.817,7.982,2.33,1.9
7170,2628,GET,False,4.198,21.436,7.689,5.11,1.83
6515,2628,GET,False,5.472,31.326,15.4,5.72,2.81
4334,2628,GET,False,5.056,20.455,9.25,4.05,1.83
10318,2628,GET,False,4.437,16.456,9.024,3.71,2.03
6927,2628,GET,False,4.834,20.659,10.27,4.27,2.12
2231,2628,GET,False,6.778,43.819,12.07,6.46,1.78
7141,2628,GET,False,4.496,13.141,8.095,2.92,1.8
7841,2628,GET,False,4.361,13.719,7.406,3.15,1.7
2759,2628,GET,False,5.542,17.914,8.523,3.23,1.54
10449,2628,GET,False,4.947,18.746,11.522,3.79,2.33
4833,2628,GET,False,5.37,12.67,12.492,2.36,2.33
7900,2628,GET,False,4.824,22.072,8.187,4.58,1.7
722,2628,GET,True,5.588,28.529,14.126,5.11,2.53
3456,2628,GET,True,5.894,19.766,14.937,3.35,2.53
1519,2628,GET,False,5.473,27.748,9.326,5.07,1.7
4902,2628,GET,False,5.161,18.894,7.941,3.66,1.54
9569,2628,GET,False,5.136,30.03,11.892,5.85,2.32
2534,2628,GET,False,4.351,13.464,10.106,3.09,2.32
2382,2628,GET,False,4.756,20.581,11.023,4.33,2.32
1189,2628,GET,True,5.49,17.366,12.745,3.16,2.32
7503,2628,GET,True,4.594,24.499,10.681,5.33,2.32
1313,2628,GET,False,5.432,15.722,8.392,2.89,1.54
1893,2628,GET,False,5.829,20.138,9.98,3.45,1.71
677,2628,GET,False,4.616,17.791,7.894,3.85,1.71
3515,2628,GET,False,5.16,24.881,11.912,4.82,2.31
6241,2628,GET,True,5.226,13.444,13.214,2.57,2.53
2061,2628,GET,True,5.259,28.744,13.332,5.47,2.54
5407,2628,GET,True,4.832,17.642,12.28,3.65,2.54
1246,2628,GET,True,5.19,17.213,13.161,3.32,2.54
5371,2628,GET,False,4.741,12.156,8.117,2.56,1.71
2344,2628,GET,False,4.876,17.47,12.396,3.58,2.54
3989,2628,GET,False,4.161,16.353,10.482,3.93,2.52
259,2628,GET,True,5.171,19.351,13.051,3.74,2.52
372,2628,GET,True,5.367,29.985,12.513,5.59,2.33
6409,2628,GET,False,4.732,16.753,11.912,3.54,2.52
890,2628,GET,True,4.629,22.693,11.623,4.9,2.51
5270,2628,GET,True,4.426,21.693,11.114,4.9,2.51
6835,2628,GET,False,4.618,22.259,10.836,4.82,2.35
7752,2628,GET,False,5.267,19.294,13.218,3.66,2.51
5827,2628,GET,True,4.641,13.9,11.652,3.0,2.51
1622,2628,GET,False,5.827,19.439,11.442,3.34,1.96
8048,2628,GET,False,4.637,16.305,10.888,3.52,2.35
252,2628,GET,False,5.748,13.561,8.987,2.36,1.56
7342,2628,GET,True,4.962,15.676,11.664,3.16,2.35
2166,2628,GET,True,4.951,20.022,12.416,4.04,2.51
7585,2628,GET,False,4.767,26.609,12.015,5.58,2.52
2071,2628,GET,False,5.062,14.573,8.666,2.88,1.71
5902,2628,GET,True,6.135,16.753,14.339,2.73,2.34
6034,2628,GET,False,4.284,21.767,10.778,5.08,2.52
635,2628,GET,True,5.034,26.609,11.771,5.29,2.34
9164,2628,GET,False,4.301,9.697,10.082,2.25,2.34
6218,2628,GET,True,4.62,13.282,10.814,2.87,2.34
617,2628,GET,False,5.011,16.853,7.767,3.36,1.55
10353,2628,GET,True,4.598,26.642,11.58,5.79,2.52
1161,2628,GET,True,4.79,19.58,12.061,4.09,2.52
5688,2628,GET,False,4.658,10.319,10.872,2.22,2.33
2970,2628,GET,False,5.051,18.54,11.781,3.67,2.33
7582,2628,GET,False,4.703,17.779,10.956,3.78,2.33
8258,2628,GET,False,4.663,22.682,10.864,4.86,2.33
4214,2628,GET,True,4.691,21.262,11.803,4.53,2.52
9643,2628,GET,False,6.187,32.724,10.6,5.29,1.71
801,2628,GET,True,6.162,37.765,15.646,6.13,2.54
7225,2628,GET,True,4.805,21.975,12.223,4.57,2.54
390,2628,GET,False,5.786,19.425,8.804,3.36,1.52
5047,2628,GET,True,5.401,16.73,12.334,3.1,2.28
1053,2628,GET,True,4.992,21.06,12.744,4.22,2.55
5878,2628,GET,False,5.812,24.712,10.048,4.25,1.73
38,2628,GET,True,5.507,19.633,12.511,3.57,2.27
2842,2628,GET,False,5.013,20.957,11.386,4.18,2.27
2832,2628,GET,False,4.805,24.7,10.906,5.14,2.27
8942,2628,GET,False,6.059,11.519,9.224,1.9,1.52
718,2628,GET,True,5.165,26.582,13.205,5.15,2.56
3894,2628,GET,True,5.223,14.467,13.351,2.77,2.56
8326,2628,GET,True,5.768,20.37,14.794,3.53,2.56
8376,2628,GET,True,6.058,19.729,15.439,3.26,2.55
4773,2628,GET,False,4.761,17.885,8.23,3.76,1.73
6569,2628,GET,True,5.372,13.975,12.19,2.6,2.27
10129,2628,GET,False,4.692,15.498,10.665,3.3,2.27
3391,2628,GET,True,4.793,14.205,10.876,2.96,2.27
7623,2628,GET,False,4.753,31.523,10.774,6.63,2.27
2167,2628,GET,True,4.783,18.944,12.253,3.96,2.56
7590,2628,GET,False,4.413,18.029,11.285,4.09,2.56
4448,2628,GET,False,5.017,22.401,8.72,4.47,1.74
3672,2628,GET,False,4.464,20.408,10.144,4.57,2.27
880,2628,GET,True,4.704,19.889,12.054,4.23,2.56
1547,2628,GET,True,5.045,26.833,12.937,5.32,2.56
3205,2628,GET,False,4.936,13.738,8.564,2.78,1.74
1364,2628,GET,False,4.659,28.042,11.942,6.02,2.56
10027,2628,GET,False,5.224,22.782,12.319,4.36,2.36
822,2628,GET,False,5.188,32.756,8.984,6.31,1.73
2693,2628,GET,True,4.723,23.644,12.028,5.01,2.55
7455,2628,GET,False,5.116,20.758,12.989,4.06,2.54
5398,2628,GET,False,4.525,18.798,10.389,4.15,2.3
1847,2628,GET,False,4.941,15.834,8.426,3.2,1.71
2778,2628,GET,True,4.319,19.962,10.961,4.62,2.54
1370,2628,GET,False,5.081,14.955,11.705,2.94,2.3
4353,2628,GET,False,4.492,14.534,10.344,3.24,2.3
8156,2628,GET,False,5.403,18.219,13.733,3.37,2.54
6922,2628,GET,False,5.479,19.565,9.415,3.57,1.72
6180,2628,GET,True,4.99,22.797,11.484,4.57,2.3
127,2628,GET,True,5.412,20.479,13.759,3.78,2.54
6578,2628,GET,False,5.61,11.073,9.64,1.97,1.72
10926,2628,GET,False,4.732,15.325,12.057,3.24,2.55
847,2628,GET,False,5.08,10.552,7.789,2.08,1.53
985,2628,GET,False,5.801,22.562,9.95,3.89,1.72
4880,2628,GET,True,4.73,19.663,10.824,4.16,2.29
3198,2628,GET,False,4.233,18.051,7.275,4.26,1.72
9889,2628,GET,False,5.295,14.851,12.1,2.8,2.29
10611,2628,GET,False,4.413,17.323,11.233,3.93,2.55
7385,2628,GET,False,4.346,9.371,6.661,2.16,1.53
4337,2628,GET,False,4.546,12.717,7.8,2.8,1.72
1155,2628,GET,False,5.014,15.985,8.601,3.19,1.72
1233,2628,GET,False,5.1,13.916,8.807,2.73,1.73
3419,2628,GET,False,5.071,16.278,8.794,3.21,1.73
3685,2628,GET,False,5.03,16.484,11.451,3.28,2.28
43,2628,GET,False,5.81,17.688,8.862,3.04,1.53
3462,2628,GET,True,4.547,18.49,11.64,4.07,2.56
8724,2628,GET,False,4.846,19.542,8.153,4.03,1.68
