recoveryReplicas, filename /tmp4194304replicas.dat, loop 1000
/tmp4194304replicas.dat is a ReplicasFile!
starting benchmark...
Loop 847 (us) 1939.309
Loop 848 (us) 1938.719
Loop 849 (us) 1939.549
Loop 850 (us) 1940.06
Loop 851 (us) 1939.798
Loop 852 (us) 1938.916
Loop 853 (us) 1939.833
Loop 854 (us) 1939.719
Loop 855 (us) 1938.725
Loop 856 (us) 1938.698
Loop 857 (us) 1939.448
Loop 858 (us) 1939.567
Loop 859 (us) 1939.029
Loop 860 (us) 1939.132
Loop 861 (us) 1938.443
Loop 862 (us) 1938.747
Loop 863 (us) 1939.571
Loop 864 (us) 1938.922
Loop 865 (us) 1938.913
Loop 866 (us) 1939.05
Loop 867 (us) 1938.476
Loop 868 (us) 1938.553
Loop 869 (us) 1939.1
Loop 870 (us) 1940.068
Loop 871 (us) 1939.742
Loop 872 (us) 1938.78
Loop 873 (us) 1938.74
Loop 874 (us) 1938.828
Loop 875 (us) 1939.024
Loop 876 (us) 1938.865
Loop 877 (us) 1939.529
Loop 878 (us) 1938.518
Loop 879 (us) 1938.744
Loop 880 (us) 1939.326
Loop 881 (us) 1939.317
Loop 882 (us) 1939.962
Loop 883 (us) 1939.143
Loop 884 (us) 1939.758
Loop 885 (us) 1939.768
Loop 886 (us) 1940.344
Loop 887 (us) 1940.329
Loop 888 (us) 1939.957
Loop 889 (us) 1939.453
Loop 890 (us) 1939.294
Loop 891 (us) 1939.704
Loop 892 (us) 1939.241
Loop 893 (us) 1939.286
Loop 894 (us) 1939.922
Loop 895 (us) 1939.105
Loop 896 (us) 1939.292
Loop 897 (us) 1939.71
Loop 898 (us) 1940.099
Loop 899 (us) 1938.921
Loop 900 (us) 1940.622
Loop 901 (us) 1939.849
Loop 902 (us) 1940.315
Loop 903 (us) 1939.501
Loop 904 (us) 1939.161
Loop 905 (us) 1940.032
