recoveryReplicas, filename /tmp16777216replicas.dat, loop 1000
/tmp16777216replicas.dat is a ReplicasFile!
starting benchmark...
Loop 767 (us) 5162.099
Loop 768 (us) 5153.371
Loop 769 (us) 5156.173
Loop 770 (us) 5156.87
Loop 771 (us) 5154.948
Loop 772 (us) 5156.378
Loop 773 (us) 5153.468
Loop 774 (us) 5152.679
Loop 775 (us) 5152.67
Loop 776 (us) 5152.526
Loop 777 (us) 5151.854
Loop 778 (us) 5154.842
Loop 779 (us) 5154.024
Loop 780 (us) 5154.243
Loop 781 (us) 5153.437
Loop 782 (us) 5152.71
Loop 783 (us) 5154.042
Loop 784 (us) 5152.854
Loop 785 (us) 5152.213
Loop 786 (us) 5151.439
Loop 787 (us) 5152.309
Loop 788 (us) 5151.952
Loop 789 (us) 5152.142
Loop 790 (us) 5152.513
Loop 791 (us) 5155.686
Loop 792 (us) 5152.538
Loop 793 (us) 5151.203
Loop 794 (us) 5157.943
Loop 795 (us) 5153.94
Loop 796 (us) 5152.46
Loop 797 (us) 5152.096
Loop 798 (us) 5152.578
Loop 799 (us) 5151.021
Loop 800 (us) 5151.953
Loop 801 (us) 5151.406
Loop 802 (us) 5151.926
Loop 803 (us) 5151.072
Loop 804 (us) 5152.611
Loop 805 (us) 5155.759
Loop 806 (us) 5152.439
Loop 807 (us) 5153.567
Loop 808 (us) 5151.658
Loop 809 (us) 5151.58
Loop 810 (us) 5156.767
Loop 811 (us) 5153.183
Loop 812 (us) 9002.826
Loop 813 (us) 5232.307
Loop 814 (us) 5156.839
Loop 815 (us) 5157.139
Loop 816 (us) 5154.576
Loop 817 (us) 5156.761
Loop 818 (us) 5154.399
Loop 819 (us) 5154.268
Loop 820 (us) 5156.882
Loop 821 (us) 5157.194
Loop 822 (us) 5154.901
Loop 823 (us) 5154.521
Loop 824 (us) 5151.479
Loop 825 (us) 5152.287
Loop 826 (us) 5153.766
Loop 827 (us) 5153.364
Loop 828 (us) 5153.443
Loop 829 (us) 5153.88
Loop 830 (us) 5153.078
Loop 831 (us) 5154.734
Loop 832 (us) 5154.575
Loop 833 (us) 5154.904
Loop 834 (us) 5153.53
Loop 835 (us) 5152.279
Loop 836 (us) 5153.64
Loop 837 (us) 5153.202
Loop 838 (us) 5153.043
Loop 839 (us) 5153.293
Loop 840 (us) 5152.165
Loop 841 (us) 5152.688
Loop 842 (us) 5153.81
Loop 843 (us) 5153.347
Loop 844 (us) 5153.21
Loop 845 (us) 5152.536
Loop 846 (us) 5152.491
Loop 847 (us) 5151.463
Loop 848 (us) 5152.547
Loop 849 (us) 5152.457
Loop 850 (us) 5150.839
Loop 851 (us) 5154.555
Loop 852 (us) 5153.831
Loop 853 (us) 5151.377
Loop 854 (us) 5152.254
Loop 855 (us) 5152.767
Loop 856 (us) 5151.713
Loop 857 (us) 5152.89
Loop 858 (us) 5151.796
Loop 859 (us) 5153.028
Loop 860 (us) 5152.467
Loop 861 (us) 5151.485
Loop 862 (us) 5151.749
Loop 863 (us) 5152.964
Loop 864 (us) 5152.45
Loop 865 (us) 5154.27
Loop 866 (us) 5152.64
Loop 867 (us) 5156.376
Loop 868 (us) 5155.375
Loop 869 (us) 5153.304
Loop 870 (us) 5154.185
Loop 871 (us) 5152.145
Loop 872 (us) 5153.489
Loop 873 (us) 5152.852
Loop 874 (us) 5153.248
Loop 875 (us) 5154.848
Loop 876 (us) 5152.309
Loop 877 (us) 5153.72
Loop 878 (us) 5152.49
Loop 879 (us) 5154.426
Loop 880 (us) 5153.727
Loop 881 (us) 5153.154
Loop 882 (us) 5154.251
Loop 883 (us) 5152.356
Loop 884 (us) 5151.533
Loop 885 (us) 5152.202
Loop 886 (us) 5151.707
Loop 887 (us) 5152.061
Loop 888 (us) 5152.797
Loop 889 (us) 5153.746
Loop 890 (us) 5152.43
Loop 891 (us) 5152.926
Loop 892 (us) 5153.657
Loop 893 (us) 5152.446
Loop 894 (us) 5152.816
Loop 895 (us) 5154.523
Loop 896 (us) 5158.358
Loop 897 (us) 5154.056
Loop 898 (us) 5152.303
Loop 899 (us) 5152.042
Loop 900 (us) 5151.389
Loop 901 (us) 5153.9
Loop 902 (us) 5154.179
Loop 903 (us) 5153.235
Loop 904 (us) 5152.973
Loop 905 (us) 5152.631
Loop 906 (us) 5152.602
Loop 907 (us) 5154.565
Loop 908 (us) 5152.444
Loop 909 (us) 5152.62
Loop 910 (us) 5154.394
